gene	zcount_L1HFK240241--Normal	zcount_L1HFK240242--G1	zcount_L1HFK240243--G5	zcount_L1HFK240244--G10	zcount_L1HFK240245--G15	zcount_L1HFK240246--G20	zcount_L1HFK240247--G25
adra1bb_1	0	2.60971587834757	1.1970878648691	1.98474906938602	0	0.489603763906848	0
adra1d	0	0	0	0	0	0	0
adra2a	0	0	0	0	0	0	0
adra2a_1	0	0	0.929213997186911	0.547775735596142	0	0.675634683652172	0.236023304610643
adra2a_2	0	0	0.929213997186911	0.547775735596142	0	0.675634683652172	0.236023304610643
adra2b	0	0	0	0	0	0	0
adra2c	0	0	0	0	0	0	0
adra2c_1	1.0443966067573	0	0	0	0	0	0
adra2c_2	0	0	0	0	0	0	0
adra2da	0	0	0	0	0	0	0
adra2db	0	0	0	0	0	0	0
adra2db_1	0	0	0	0.580475489043187	0.283388473267954	0	0.500225673633935
adrb1	0	0	0	0	0	0	0
adrb1_1	0	0	0	0	0	0	0
adrb2a	0	0	0	0	0	0	0
adrb2b	0	0	0	0	0	0	0
adrb2b_1	0	0	0.221960717290651	0.0981351138344485	0	0	0
adrb3a	0	0	0	0	0	0	0
adrb3b	0	0	0	0	0	0	0
adrbk2	0	0	0	0	0	0	0
adrm1	0	0	0	0	0	0	0
adrm1_1	171.262947527387	308.503442710359	304.269709283479	138.431334844454	71.6675419762314	134.274774832957	280.411654450859
adsl	0	0	0	0	0	0	0
adsl_1	203.340410522799	244.560025488937	411.160880521353	258.66508951093	175.267652381349	222.897921478186	382.9394470537
adsl_2	42.3458020043641	99.9516034038523	31.1867065978935	5.14390587213656	7.53377356626191	27.1406583522721	43.9582930430314
adss	0	0	0	0	0	0	0
adssl	0	0	0	0	0	0	0
adssl1	0	0	0	0	0	0	0
aebp1	0	0	0	0	0	0	0
aebp2	0	0	0	0	0	0	0
aep1	0	0	0	0	0	0	0
aes	0	0	0	0	0	0	0
aes_1	10.1727219590696	17.0986497051016	2.60613453880416	0.987639277881251	0.723249109689993	0.609084437034763	0.212774928662287
afap1	0	0	0	0	0	0	0
afap1_1	22.8264232818815	43.0035095596224	46.7000209140653	20.8691989447591	9.86350902548661	17.7073906374014	27.575566794233
afap1l1a	0	0	0	0	0	0	0
afap1l1a_1	83.3277243233183	88.8494909419891	49.515533421526	35.9657874435739	0.277605035037996	5.96152149733515	8.33028876908757
afap1l1a_2	73.8768162930378	80.8742210678132	41.1557680386709	28.1471379993186	1.38802517518998	5.96152149733515	10.0453482215468
afap1l1b	0	0	0	0	0	0	0
afap1l2	0	0	0	0	0	0	0
afap1l2_1	59.1180013252712	87.4922369126671	116.199220974718	113.736741768565	3.96616741824551	88.9423306663632	64.8084753557285
aff1	0	0	0	0	0	0	0
aff2	0	0	0	0	0	0	0
aff3	0	0	0	0	0	0	0
aff3_1	6.27818136715911	2.39195869894463	7.22977557217208	3.50834088082925	0.152246584002758	1.3462522780693	3.82953653891774
aff4	0	0	0	0	0	0	0
afg1la	0	0	0	0	0	0	0
afg1lb	0	0	0	0	0	0	0
afg3l2	0	0	0	0	0	0	0
afmid	0	0	0	0	0	0	0
afp4	0	0	0	0	0	0	0
aftpha	0	0	0	0	0	0	0
aftphb	0	0	0	0	0	0	0
aftphb_1	28.197120080747	47.6434105266427	34.5164042821226	14.4445999355282	0.119523087069417	12.783362890561	13.5025430903987
aga	0	0	0	0	0	0	0
aga_1	173.570981287629	152.287965753731	80.8984192378479	61.8834182801903	13.3041560365545	82.3968089871707	90.7556773894596
agap1	0	0	0	0	0	0	0
agap1_1	22.8870700373609	26.8812865623285	25.3297838065341	14.3407510261227	2.24565606904366	16.0935699370194	14.573307722901
agap2	0	0	0	0	0	0	0
agap3	0	0	0	0	0	0	0
agbl1	0	0	0	0	0	0	0
agbl2	0	0	0	0	0	0	0
agbl4	0	0	0	0	0	0	0
agbl5	0	0	0	0	0	0	0
agfg1a	0	0	0	0	0	0	0
agfg1b	0	0	0	0	0	0	0
aggf1	0	0	0	0	0	0	0
agk	0	0	0	0	0	0	0
agk_1	169.242409092651	213.296713794545	214.795131653397	146.024535589252	36.178767184114	165.414626463991	125.208319398383
agla	0	0	0	0	0	0	0
aglb	0	0	0	0	0	0	0
agmat	0	0	0	0	0	0	0
agmo	0	0	0	0	0	0	0
ago1	0	0	0	0	0	0	0
ago2	0	0	0	0	0	0	0
ago3b	0	0	0	0	0	0	0
ago4	0	0	0	0	0	0	0
agpat2	0	0	0	0	0	0	0
agpat3	0	0	0	0	0	0	0
agpat4	0	0	0	0	0	0	0
agpat5	0	0	0	0	0	0	0
agpat9l	0	0	0	0	0	0	0
agpat9l_1	5.29664304969766	34.5385660941602	6.32346999162647	9.94779319510523	0.761806816668619	5.61361343018308	1.34471004996263
agpat9l_2	4.93401430344811	35.0704006101575	6.62115038405005	5.65963601817108	0.3811086364638	3.69093354705279	1.34543457046369
agps	0	0	0	0	0	0	0
agr1	0	0	0	0	0	0	0
agr2	0	0	0	0	0	0	0
agrn	0	0	0	0	0	0	0
agrn_1	34.1335004421714	11.6659024487369	1.74495635254482	4.05034654335566	0	0	0
agrn_2	34.9054665957566	39.7881940037794	22.9108488890474	24.2722534387543	17.6017184676064	8.62927359095803	10.5415492118804
agrp	0	0	0	0	0	0	0
agrp_1	0	0	0	0	0	0	0
agt	0	0	0	0	0	0	0
agtpbp1	0	0	0	0	0	0	0
agtr1a	0	0	0	0	0	0	0
agtr1b	0	0	0	0	0	0	0
agtr2	0	0	0	0	0	0	0
agtrap	0	0	0	0	0	0	0
agtrap_1	7.59330891144253	12.7953980005549	2.44554330602923	3.24373168802641	3.69504731711768	5.33448877092536	7.91999096404296
agxt2	0	0	0	0	0	0	0
agxta	0	0	0	0	0	0	0
agxtb	0	0	0	0	0	0	0
ahctf1	0	0	0	0	0	0	0
ahcy	0	0	0	0	0	0	0
ahcyl1	0	0	0	0	0	0	0
ahcyl2	0	0	0	0	0	0	0
ahdc1	0	0	0	0	0	0	0
ahi1	0	0	0	0	0	0	0
ahnak	0	0	0	0	0	0	0
ahr1a	0	0	0	0	0	0	0
ahr1b	0	0	0	0	0	0	0
ahr2	0	0	0	0	0	0	0
ahrra	0	0	0	0	0	0	0
ahrrb	0	0	0	0	0	0	0
ahrrb_1	2.85976220948089	0.892398628065264	0	0	0	0	0
ahrrb_2	19.44638302447	3.21263506103495	0.921030924699037	0.814427667595163	0.596406095511647	0.167421185896571	0.526375751007716
ahsa1a	0	0	0	0	0	0	0
ahsa1b	0	0	0	0	0	0	0
ahsg1	0	0	0	0	0	0	0
ahsg2	0	0	0	0	0	0	0
aicda	0	0	0	0	0	0	0
aida	0	0	0	0	0	0	0
aif1l	0	0	0	0	0	0	0
aifm1	0	0	0	0	0	0	0
aifm1_1	341.663718062748	588.818478717276	362.290677214735	386.502698477227	295.687950096296	417.661101269541	406.957103879157
aifm2	0	0	0	0	0	0	0
aifm3	0	0	0	0	0	0	0
aifm3_1	10.9287401592095	12.5242198124773	4.39971355890259	3.62216705162949	0.392965349598229	1.82014732600555	0.520234700579293
aifm4	0	0	0	0	0	0	0
aifm5	0	0	0	0	0	0	0
aig1	0	0	0	0	0	0	0
aim1a	0	0	0	0	0	0	0
aim1b	0	0	0	0	0	0	0
aimp1	0	0	0	0	0	0	0
aimp2	0	0	0	0	0	0	0
aip	0	0	0	0	0	0	0
aipl1	0	0	0	0	0	0	0
aipl1_1	7.79925950691797	3.55707146547571	2.25424491062836	5.12570809192852	1.04265570353304	3.1610620370165	1.10427177009756
aire	0	0	0	0	0	0	0
ajap1	0	0	0	0	0	0	0
ajap1_1	5.56649439538573	8.60442582536607	1.04231171440177	2.3502610640344	0	0.227360526496183	0.714826306139486
ajuba	0	0	0	0	0	0	0
ak1	0	0	0	0	0	0	0
ak2	0	0	0	0	0	0	0
ak3	0	0	0	0	0	0	0
ak4	0	0	0	0	0	0	0
ak5	0	0	0	0	0	0	0
ak5l	0	0	0	0	0	0	0
ak7a	0	0	0	0	0	0	0
ak7b	0	0	0	0	0	0	0
ak8	0	0	0	0	0	0	0
ak8_1	0.130148809687043	0.487360601482151	0.419164496044919	0.277986726909401	0.271426565340297	0	0.11977775147643
ak8_2	0.518803515173129	0.485683260979918	0.939874196007409	0.13851499241413	0	0	0.11936551447326
akap10	0	0	0	0	0	0	0
akap11	0	0	0	0	0	0	0
akap12a	0	0	0	0	0	0	0
akap12b	0	0	0	0	0	0	0
akap12b_1	184.39221180681	307.790323659459	184.416268418288	160.866673946614	46.9753012522224	49.9985584257693	39.437023097956
akap13	0	0	0	0	0	0	0
akap13_1	1.80351972685498	0.198633363694477	0.427096761296941	0.793092566825349	0.774376509999638	0.0931630558992805	0.195271079354129
akap13_2	0.206055770379364	0	0	0	0	0.180949143201701	0
akap17a	0	0	0	0	0	0	0
akap1a	0	0	0	0	0	0	0
akap1a_1	0.257335203372104	0.481814008900791	0.621591052746428	0.274822993295106	0.805012476415189	0.451960985902882	0.473658300982664
akap1b	0	0	0	0	0	0	0
akap6	0	0	0	0	0	0	0
akap6_1	0	0	0	0	0	0	0
akap7	0	0	0	0	0	0	0
akap8l	0	0	0	0	0	0	0
akap9	0	0	0	0	0	0	0
akip1	0	0	0	0	0	0	0
akip1_1	60.2073014280058	83.9192660157658	63.0197698092149	39.2937254121542	2.79028650602293	36.4225285246942	11.0819226158903
akip1_2	141.821643363747	146.545583937979	137.889410864607	105.735842927251	48.8300138554013	120.429328186489	89.2710432946715
akirin1	0	0	0	0	0	0	0
akirin1_1	83.8067603223656	225.777820644957	251.298044134654	105.213992591871	137.248703434424	145.806605032316	262.333687124028
akirin2	0	0	0	0	0	0	0
akna	0	0	0	0	0	0	0
aknad1	0	0	0	0	0	0	0
aknad1_1	0	0.157654136973993	11.7966500586266	7.73352448957637	0	2.95771886504468	6.04443495211293
akr1a1a	0	0	0	0	0	0	0
akr1a1a_1	4.68463809453636	8.47877304245213	1.25730050263934	5.00299316523411	0.325661891932234	0	0.574844973015793
akr1a1b	0	0	0	0	0	0	0
akr1a1b_1	581.472827564386	218.794476630546	228.962657123436	205.308857336903	250.50254032467	164.138414678611	320.864406593097
akr1b1	0	0	0	0	0	0	0
akr7a3	0	0	0	0	0	0	0
akt1	0	0	0	0	0	0	0
akt1s1	0	0	0	0	0	0	0
akt2	0	0	0	0	0	0	0
akt2l	0	0	0	0	0	0	0
akt3a	0	0	0	0	0	0	0
akt3a_1	9.89789293903988	18.8408962488355	57.3798682309582	24.6645616356093	22.3623277738292	46.6465064623637	23.9874754936366
akt3b	0	0	0	0	0	0	0
aktip	0	0	0	0	0	0	0
aktip_1	43.7543618050576	71.2134105196081	36.0353349288498	39.2452332322419	1.64011676265703	33.4005265863659	25.0028481728665
alad	0	0	0	0	0	0	0
alas1	0	0	0	0	0	0	0
alas2	0	0	0	0	0	0	0
alas2_1	0.409953019392949	0.639636244693032	1.21029103984928	0.291874863145003	0	0	0
alcama	0	0	0	0	0	0	0
alcama_1	26.8392945877979	11.7024657814972	14.6533773702727	17.4727841514918	109.45522664419	4.1972355189485	4.73709646055941
alcamb	0	0	0	0	0	0	0
aldh16a1	0	0	0	0	0	0	0
aldh18a1	0	0	0	0	0	0	0
aldh1a2	0	0	0	0	0	0	0
aldh1a2_1	1.96487583537328	8.48971742956206	46.8529334365894	7.26370398054042	4.57058628543395	6.23822977556594	98.0656320610699
aldh1a3	0	0	0	0	0	0	0
aldh1l1	0	0	0	0	0	0	0
aldh1l1_1	144.605476350352	132.049739172995	121.754801959921	120.172257055866	1.40446099675901	76.9873932968806	74.4855892598365
aldh1l2	0	0	0	0	0	0	0
aldh2.1	0	0	0	0	0	0	0
aldh2.2	0	0	0	0	0	0	0
aldh3a1	0	0	0	0	0	0	0
aldh3a2a	0	0	0	0	0	0	0
aldh3a2b	0	0	0	0	0	0	0
aldh3b1	0	0	0	0	0	0	0
aldh3b2	0	0	0	0	0	0	0
aldh4a1	0	0	0	0	0	0	0
aldh5a1	0	0	0	0	0	0	0
aldh5a1_1	13.4917577122647	11.05164210361	3.01752120633441	0.800478906437457	0	1.64553751220994	1.89698841095212
aldh6a1	0	0	0	0	0	0	0
aldh7a1	0	0	0	0	0	0	0
aldh8a1	0	0	0	0	0	0	0
aldh8a1_1	0.206683606364676	0.967444947792875	0.665656719496074	0	0	1.63350433113345	0
aldh9a1a.1	0	0	0	0	0	0	0
aldh9a1a.1_1	109.447164755485	70.4710060749134	171.342529586018	41.1897300634176	33.3383570906029	38.920039852379	61.0270332051121
aldh9a1a.2	0	0	0	0	0	0	0
aldh9a1a.2_1	6.20969813333313	0.968878824350195	6.30930273155319	4.10533318842052	0.154171235674981	0.129835348609415	0.81641016655861
aldh9a1b	0	0	0	0	0	0	0
aldoaa	0	0	0	0	0	0	0
aldoab	0	0	0	0	0	0	0
aldob	0	0	0	0	0	0	0
aldoca	0	0	0	0	0	0	0
aldoca_1	1.1274275835272	0	3.17717399038147	2.60876297347276	0.979692007308604	1.81510536665373	1.72931202408629
aldocb	0	0	0	0	0	0	0
alg1	0	0	0	0	0	0	0
alg10	0	0	0	0	0	0	0
alg11	0	0	0	0	0	0	0
alg11_1	76.7477378568569	83.1163024384707	103.342679444696	58.4179436647201	11.0599172532741	56.1986330197715	53.083681324043
alg12	0	0	0	0	0	0	0
alg12_1	57.0029912679719	71.4255787260738	56.8413610043899	57.1304951905362	28.1197570785546	34.2701535671492	44.7933174642287
alg13	0	0	0	0	0	0	0
alg14	0	0	0	0	0	0	0
alg14_1	43.037590205871	42.1382528901988	23.843335492427	13.915193562721	20.5860776855882	19.763690935355	11.6280631561379
alg14_2	11.4503680364244	11.8282815130383	11.444801036365	4.21672532203666	16.8805837021824	5.89443413861465	4.36052368355169
alg2	0	0	0	0	0	0	0
alg3	0	0	0	0	0	0	0
alg5	0	0	0	0	0	0	0
alg6	0	0	0	0	0	0	0
alg8	0	0	0	0	0	0	0
alg8_1	56.4050794573894	47.7998775145527	46.3058308598144	34.4499583714761	2.30653574764178	23.1475257763749	27.3123217804129
alg9	0	0	0	0	0	0	0
alk	0	0	0	0	0	0	0
alkbh1	0	0	0	0	0	0	0
alkbh2	0	0	0	0	0	0	0
alkbh2_1	119.209832594155	156.535601712911	172.005748079583	216.597703165091	34.1018141642009	149.152748501741	120.875683151705
alkbh3	0	0	0	0	0	0	0
alkbh4	0	0	0	0	0	0	0
alkbh5	0	0	0	0	0	0	0
alkbh6	0	0	0	0	0	0	0
alkbh7	0	0	0	0	0	0	0
alkbh8	0	0	0	0	0	0	0
allc	0	0	0	0	0	0	0
alms1	0	0	0	0	0	0	0
alms1_1	34.2990280081485	49.7115236000394	57.1458588857851	34.4232750566068	6.35591229475052	30.6642381730063	29.284000203184
alox12	0	0	0	0	0	0	0
alox5a	0	0	0	0	0	0	0
alox5a_1	1.66258724531585	2.87344282231331	1.235681760965	1.09265974408129	0	1.6846283354638	0.47080063400841
alox5ap	0	0	0	0	0	0	0
alox5ap_1	1.20443110101006	0.451016238445484	0	0	0	0.211535717123579	0
alox5b.1	0	0	0	0	0	0	0
alox5b.2	0	0	0	0	0	0	0
alox5b.3	0	0	0	0	0	0	0
alp3	0	0	0	0	0	0	0
alpi.1	0	0	0	0	0	0	0
alpi.2	0	0	0	0	0	0	0
alpk1	0	0	0	0	0	0	0
alpk2	0	0	0	0	0	0	0
alpk3a	0	0	0	0	0	0	0
alpk3a_1	15.0779979600891	4.85472650546177	1.15788604429111	1.16348678261258	0.272647165338615	0.306146513899524	0.24063277940196
alpk3a_2	45.2951714838476	13.1667700013818	3.90373590189727	3.73178833393895	1.04757021721614	1.18906773741275	1.52754039577693
alpk3b	0	0	0	0	0	0	0
alpk3b_1	0	0	0	0.163381463763171	0	0.134344740509698	0
alpl	0	0	0	0	0	0	0
als2a	0	0	0	0	0	0	0
als2a_1	19.5200640627906	54.4712692951428	7.14793772985839	2.96992568093241	1.61721785312422	6.05828687678806	2.31324795905646
als2b	0	0	0	0	0	0	0
alx1	0	0	0	0	0	0	0
alx1_1	0	0.329714882518817	0.850734171879328	0	0	0.618571733561785	0
alx1_2	0	0.329714882518817	0.850734171879328	0	0	0.618571733561785	0
alx3	0	0	0	0	0	0	0
alx3_1	36.7592068453954	18.4066917023549	10.6687533010349	0.684719669495178	0.668561086272979	1.12605780608695	0.786744348702144
alx4a	0	0	0	0	0	0	0
alx4b	0	0	0	0	0	0	0
alx4b_1	0	0	0.490279477869415	1.95089787340906	0	0	0
alyref	0	0	0	0	0	0	0
amacr	0	0	0	0	0	0	0
amacr_1	14.9261387087936	13.758285470142	8.32014564170405	1.96190497041543	0	5.04133868838862	2.74734642147494
ambp	0	0	0	0	0	0	0
ambp_1	0	0.48961516093388	0.421103576211664	0.558545420451733	0.272682200954824	0	0
ambra1a	0	0	0	0	0	0	0
ambra1b	0	0	0	0	0	0	0
amd1	0	0	0	0	0	0	0
amd1_1	286.120138617981	236.406327281975	222.384677821975	88.3033076640077	19.2049604889689	139.353744344239	134.107155510708
amdhd2	0	0	0	0	0	0	0
amer1	0	0	0	0	0	0	0
amer1_1	54.6068305124747	48.0142628687971	70.5447875224447	20.2682193414215	10.7448301048743	18.1997691618194	29.4674650173646
amer2	0	0	0	0	0	0	0
amfr	0	0	0	0	0	0	0
amfrb	0	0	0	0	0	0	0
amh	0	0	0	0	0	0	0
amigo1	0	0	0	0	0	0	0
amigo3	0	0	0	0	0	0	0
amigo3_1	0	0	0	0	0	0	0
ammecr1	0	0	0	0	0	0	0
amn	0	0	0	0	0	0	0
amn1	0	0	0	0	0	0	0
amn1_1	52.3800097662477	62.85288412357	79.68882155056	33.6873898146429	5.43177360366153	51.8428558880886	73.2412334433304
amot	0	0	0	0	0	0	0
amotl1	0	0	0	0	0	0	0
amotl2a	0	0	0	0	0	0	0
amotl2b	0	0	0	0	0	0	0
ampd1	0	0	0	0	0	0	0
ampd2a	0	0	0	0	0	0	0
ampd2b	0	0	0	0	0	0	0
ampd3a	0	0	0	0	0	0	0
ampd3b	0	0	0	0	0	0	0
ampd3b_1	3.1219421764031	0.584527672801217	7.1388374489329	3.60082880684817	0	2.08358008265463	4.25228658058184
amph	0	0	0	0	0	0	0
amt	0	0	0	0	0	0	0
amt_1	41.8441312810902	32.1648343542423	36.9368845118337	23.9837886270883	6.40486817681324	39.1054958759026	60.5910024783353
amy2a	0	0	0	0	0	0	0
anapc1	0	0	0	0	0	0	0
anapc10	0	0	0	0	0	0	0
anapc11	0	0	0	0	0	0	0
anapc11_1	728.326314621492	1190.14287726502	603.760833206196	1109.64800153094	797.158280613551	916.489766749363	1029.14456413917
anapc13	0	0	0	0	0	0	0
anapc15	0	0	0	0	0	0	0
anapc16	0	0	0	0	0	0	0
anapc2	0	0	0	0	0	0	0
anapc4	0	0	0	0	0	0	0
anapc5	0	0	0	0	0	0	0
anapc7	0	0	0	0	0	0	0
and1	0	0	0	0	0	0	0
and2	0	0	0	0	0	0	0
and3	0	0	0	0	0	0	0
and4	0	0	0	0	0	0	0
angel1	0	0	0	0	0	0	0
angel1_1	68.0647775368249	17.9929920912346	32.9285233813523	13.1182019338946	27.2748425434817	53.0456229649679	110.652391363095
angel2	0	0	0	0	0	0	0
angpt1	0	0	0	0	0	0	0
angpt2a	0	0	0	0	0	0	0
angpt2b	0	0	0	0	0	0	0
angpt4	0	0	0	0	0	0	0
angptl1a	0	0	0	0	0	0	0
angptl1b	0	0	0	0	0	0	0
angptl2a	0	0	0	0	0	0	0
angptl2b	0	0	0	0	0	0	0
angptl3	0	0	0	0	0	0	0
angptl4	0	0	0	0	0	0	0
angptl5	0	0	0	0	0	0	0
angptl5_1	12.3197989383228	7.51412414431575	15.6306602058445	36.4808239101925	3.69824297090243	6.72071209582277	3.77936051053751
angptl6	0	0	0	0	0	0	0
angptl7	0	0	0	0	0	0	0
angptl7_1	0	0	0	0.230417751375922	0	0	0
ank1a	0	0	0	0	0	0	0
ank1b	0	0	0	0	0	0	0
ank1b_1	0.193943159906469	0.0726247556874704	0.78078016117699	0.124273800947947	0.242682169239529	0.102187427851098	0.178488575221624
ank2a	0	0	0	0	0	0	0
ank2a_1	0.103562686425781	0	0.250154811456425	0.110600520660442	0	0.090944210598473	0.476550870759657
ank2b	0	0	0	0	0	0	0
ank3a	0	0	0	0	0	0	0
ank3a_1	68.7528838848323	44.7603707379197	35.0332883828785	38.0971583792376	9.87306664286527	17.5779736600538	14.0468792661917
ank3b	0	0	0	0	0	0	0
ankar	0	0	0	0	0	0	0
ankdd1a	0	0	0	0	0	0	0
ankdd1b	0	0	0	0	0	0	0
ankef1a	0	0	0	0	0	0	0
ankef1b	0	0	0	0	0	0	0
ankfy1	0	0	0	0	0	0	0
ankfy1_1	145.07116010137	134.64466835484	153.328834434897	80.8618332626767	24.2268545807349	58.2325699963077	60.4554086300096
ankha	0	0	0	0	0	0	0
ankhb	0	0	0	0	0	0	0
ankhd1	0	0	0	0	0	0	0
ankib1a	0	0	0	0	0	0	0
ankib1b	0	0	0	0	0	0	0
ankk1	0	0	0	0	0	0	0
ankle2	0	0	0	0	0	0	0
ankmy1	0	0	0	0	0	0	0
ankmy1_1	1.25782124056618	0.900458249182608	0.953178600953801	1.65936972260513	2.70035089710825	7.01722672091621	0.54474837756994
ankmy2a	0	0	0	0	0	0	0
ankra2	0	0	0	0	0	0	0
ankra2_1	114.705860633048	128.738807717089	149.018829625005	102.505488897637	62.161333537334	89.3904841578868	146.563583158126
ankrd10a	0	0	0	0	0	0	0
ankrd10a_1	78.3925570951755	83.1231437195376	81.1528167826209	12.8142702298213	0	24.5860380656839	29.4472472026015
ankrd10b	0	0	0	0	0	0	0
ankrd11	0	0	0	0	0	0	0
ankrd12	0	0	0	0	0	0	0
ankrd13a	0	0	0	0	0	0	0
ankrd13b	0	0	0	0	0	0	0
ankrd13c	0	0	0	0	0	0	0
ankrd13d	0	0	0	0	0	0	0
ankrd13d_1	36.117422773429	26.1057759731021	28.539413667934	13.2758970688748	3.50340579136609	12.8342145640267	22.2626439475239
ankrd16	0	0	0	0	0	0	0
ankrd16_1	3.83384850841484	7.17819363675105	6.58533640809681	4.64030443690289	2.39865812490253	9.42680947085153	10.5850315867678
ankrd1a	0	0	0	0	0	0	0
ankrd1a_1	150.849379331096	73.3428759402654	161.030430459414	141.006407461808	7.44209844289329	47.4325597673026	21.1975114726713
ankrd1a_2	136.575459566434	58.3098641015775	147.186776259335	123.510526437677	7.27295984191845	24.6421406598899	31.9455454588145
ankrd1b	0	0	0	0	0	0	0
ankrd2	0	0	0	0	0	0	0
ankrd22	0	0	0	0	0	0	0
ankrd24	0	0	0	0	0	0	0
ankrd24_1	0.410614767608272	0.307520999385589	0.595101942508324	0.350815210811573	0.256902286662281	0.57693421735593	1.8138933870077
ankrd27	0	0	0	0	0	0	0
ankrd28b	0	0	0	0	0	0	0
ankrd29	0	0	0	0	0	0	0
ankrd29_1	1.04039201854121	0	1.00522332211017	0.666656512569845	0	0	0.382994871592117
ankrd31	0	0	0	0	0	0	0
ankrd31_1	0.236024911652354	0.220957155090898	0	1.00825805194975	0	0.207266729095337	0
ankrd33aa	0	0	0	0	0	0	0
ankrd33ab	0	0	0	0	0	0	0
ankrd33ab_1	1.29878259645023	0	0	0	0	0	0
ankrd33ba	0	0	0	0	0	0	0
ankrd33ba_1	9.51937370733349	11.1145420804428	7.23405746154342	0.114227910805093	0.223064531465409	0.751415426578364	0.689052583548732
ankrd33bb	0	0	0	0	0	0	0
ankrd34a	0	0	0	0	0	0	0
ankrd34ba	0	0	0	0	0	0	0
ankrd34bb	0	0	0	0	0	0	0
ankrd34c	0	0	0	0	0	0	0
ankrd37	0	0	0	0	0	0	0
ankrd37_1	111.269733001566	64.9195120914839	66.2410405708382	63.6235662414474	0	28.2341204000185	25.8183392294927
ankrd39	0	0	0	0	0	0	0
ankrd40	0	0	0	0	0	0	0
ankrd44	0	0	0	0	0	0	0
ankrd45	0	0	0	0	0	0	0
ankrd46a	0	0	0	0	0	0	0
ankrd46b	0	0	0	0	0	0	0
ankrd49	0	0	0	0	0	0	0
ankrd52a	0	0	0	0	0	0	0
ankrd52a_1	28.8414924418793	16.3146450868453	9.026269113299	2.28562223810755	1.06270677475483	3.84832285382511	1.40688470709544
ankrd52b	0	0	0	0	0	0	0
ankrd54	0	0	0	0	0	0	0
ankrd55	0	0	0	0	0	0	0
ankrd63	0	0	0	0	0	0	0
ankrd66	0	0	0	0	0	0	0
ankrd66_1	0	0	0	0	0	0.417731121612902	0
ankrd6a	0	0	0	0	0	0	0
ankrd6b	0	0	0	0	0	0	0
ankrd9	0	0	0	0	0	0	0
anks1ab	0	0	0	0	0	0	0
anks1b	0	0	0	0	0	0	0
anks3	0	0	0	0	0	0	0
anks4b	0	0	0	0	0	0	0
anks6	193.642514454434	153.813704017948	121.896371361076	146.641365065969	12.2376752470037	103.059615816609	222.494840801386
ankzf1	0	0	0	0	0	0	0
anln	0	0	0	0	0	0	0
ano1	0	0	0	0	0	0	0
ano10a	0	0	0	0	0	0	0
ano10b	0	0	0	0	0	0	0
ano11	0	0	0	0	0	0	0
ano2	0	0	0	0	0	0	0
ano3	0	0	0	0	0	0	0
ano5a	0	0	0	0	0	0	0
ano5b	0	0	0	0	0	0	0
ano6	0	0	0	0	0	0	0
ano8a	0	0	0	0	0	0	0
ano8b	0	0	0	0	0	0	0
ano8b_1	0.0948190657099337	0.798892615820686	0.381724446705709	0.202525415243471	0	0.249797838727983	0
ano9a	0	0	0	0	0	0	0
ano9b	0	0	0	0	0	0	0
anos1a	0	0	0	0	0	0	0
anos1b	0	0	0	0	0	0	0
anp32a	0	0	0	0	0	0	0
anp32b	0	0	0	0	0	0	0
anp32e	0	0	0	0	0	0	0
anpepa	0	0	0	0	0	0	0
anpepa_1	3.91648727533987	2.56652196658123	4.65128593568781	5.33286719495104	8.78046133340155	3.52526959529734	3.15384778064813
anpepb	0	0	0	0	0	0	0
antxr1a	0	0	0	0	0	0	0
antxr1b	0	0	0	0	0	0	0
antxr1c	0	0	0	0	0	0	0
antxr1d	0	0	0	0	0	0	0
antxr2a	0	0	0	0	0	0	0
antxr2a_1	86.3599371976578	111.860581259439	85.0722070397509	49.1199514825052	0.838475141390247	15.2522367419061	22.2006273362429
antxr2b	0	0	0	0	0	0	0
antxr2b_1	30.6820799072453	3.56258549077836	5.74514030518789	0.508017819302874	0	4.80390789854838	7.2234551693338
anxa11a	0	0	0	0	0	0	0
anxa11b	0	0	0	0	0	0	0
anxa13	0	0	0	0	0	0	0
anxa13l	0	0	0	0	0	0	0
anxa1a	0	0	0	0	0	0	0
anxa1b	0	0	0	0	0	0	0
anxa1c	0	0	0	0	0	0	0
anxa2a	0	0	0	0	0	0	0
anxa2b	0	0	0	0	0	0	0
anxa2b_1	0	0	0	0	0	0	0
anxa2b_2	0	0	0.219522242100695	0.291170984857676	0	0.47884612493569	0
anxa3a	0	0	0	0	0	0	0
anxa3a_1	0	0	0	0	0	0	0
anxa3b	0	0	0	0	0	0	0
anxa3b_1	111.565680722824	106.72627757736	126.643683607014	92.8872077949324	8.6880895147841	31.4081743492869	37.0304867758058
anxa4	0	0	0	0	0	0	0
anxa5a	0	0	0	0	0	0	0
anxa5b	0	0	0	0	0	0	0
anxa6	0	0	0	0	0	0	0
aoc1	0	0	0	0	0	0	0
aoc2	0	0	0	0	0	0	0
aoc2_1	0	0	0	0	0	0.216533834758269	0
aox5	0	0	0	0	0	0	0
aox6	0	0	0	0	0	0	0
ap1ar	0	0	0	0	0	0	0
ap1b1	0	0	0	0	0	0	0
ap1g1	0	0	0	0	0	0	0
ap1g2	0	0	0	0	0	0	0
ap1g2_1	108.285940559526	122.367408250479	123.129306755704	67.1743196917433	24.7211828871934	62.4568529429659	81.3767629873402
ap1m1	0	0	0	0	0	0	0
