gene	zcount_SL-1	zcount_SL-2	zcount_SL-3	zcount_Sn-1	zcount_Sn-2	zcount_Sn-3
aga_1	103.885419444227	130.766024085033	119.702074747953	132.708611715238	16.7734893106467	56.212034837379
agap1	0	0	0	0	0	0
agap1_1	23.9465589739123	23.1746453795142	23.8287325926727	16.6172613368324	4.81551651178984	10.1207790479119
agap2	0	0	0	0	0	0
agap3	0	0	0	0	0	0
agbl1	0	0	0	0	0	0
agbl2	0	0	0	0	0	0
agbl4	0	0	0	0	0	0
agbl5	0	0	0	0	0	0
agfg1a	0	0	0	0	0	0
agfg1b	0	0	0	0	0	0
aggf1	0	0	0	0	0	0
agk	0	0	0	0	0	0
agk_1	22.1569943482028	57.3439473265144	45.4452109043342	37.6511024679408	4.864032036334	23.1096436415612
agla	0	0	0	0	0	0
aglb	0	0	0	0	0	0
agmat	0	0	0	0	0	0
agmo	0	0	0	0	0	0
ago1	0	0	0	0	0	0
ago2	0	0	0	0	0	0
ago3b	0	0	0	0	0	0
ago4	0	0	0	0	0	0
agpat2	0	0	0	0	0	0
agpat3	0	0	0	0	0	0
agpat4	0	0	0	0	0	0
agpat5	0	0	0	0	0	0
agpat9l	0	0	0	0	0	0
agpat9l_1	5.59864826088179	4.79217222710471	1.00715339011828	1.26650054260638	1.64650914380992	5.14999507826212
agpat9l_2	6.53527556961229	3.99562851370934	1.00769603741899	6.65271035291233	1.64739627158137	12.8819246502327
agps	0	0	0	0	0	0
agr1	0	0	0	0	0	0
agr2	0	0	0	0	0	0
agrn	0	0	0	0	0	0
agrn_1	16.6081307036062	4.73858563670577	0	0	0.244214654956471	0
agrn_2	209.051819399085	105.188010026888	25.0434973972994	48.2835885407245	29.1572156603185	133.440802974781
agrp	0	0	0	0	0	0
agrp_1	0	0	0	0	0	0
agt	0	0	0	0	0	0
agtpbp1	0	0	0	0	0	0
agtr1a	0	0	0	0	0	0
agtr1b	0	0	0	0	0	0
agtr2	0	0	0	0	0	0
agtrap	0	0	0	0	0	0
agtrap_1	98.277167457061	153.851974101611	39.0805579646194	54.4094304001654	8.44253707179372	28.5478831651723
agxt2	0	0	0	0	0	0
agxta	0	0	0	0	0	0
agxtb	0	0	0	0	0	0
ahctf1	0	0	0	0	0	0
ahcy	0	0	0	0	0	0
ahcyl1	0	0	0	0	0	0
ahcyl2	0	0	0	0	0	0
ahdc1	0	0	0	0	0	0
ahi1	0	0	0	0	0	0
ahnak	0	0	0	0	0	0
ahr1a	0	0	0	0	0	0
ahr1b	0	0	0	0	0	0
ahr2	0	0	0	0	0	0
ahrra	0	0	0	0	0	0
ahrrb	0	0	0	0	0	0
ahrrb_1	0	0	2.45306106766864	0	0	0
ahrrb_2	0	0	0	0	0	0
ahsa1a	0	0	0	0	0	0
ahsa1b	0	0	0	0	0	0
ahsg1	0	0	0	0	0	0
ahsg2	0	0	0	0	0	0
aicda	0	0	0	0	0	0
aida	0	0	0	0	0	0
aif1l	0	0	0	0	0	0
aifm1	0	0	0	0	0	0
aifm1_1	98.8238096180035	242.850576601679	446.288772605931	275.717452906807	22.0629869268075	132.935563880341
aifm2	0	0	0	0	0	0
aifm3	0	0	0	0	0	0
aifm3_1	0.240664116214294	0	1.03904658080536	0	0.169864860003057	5.31307825574041
aifm4	0	0	0	0	0	0
aifm5	0	0	0	0	0	0
aig1	0	0	0	0	0	0
aim1a	0	0	0	0	0	0
aim1b	0	0	0	0	0	0
aimp1	0	0	0	0	0	0
aimp2	0	0	0	0	0	0
aip	0	0	0	0	0	0
aipl1	0	0	0	0	0	0
aipl1_1	0	0.874514919981668	0	0	0	0
aire	0	0	0	0	0	0
ajap1	0	0	0	0	0	0
ajap1_1	0	0.283049103871929	0.713848795973147	2.4685884144867	0	0
ajuba	0	0	0	0	0	0
ak1	0	0	0	0	0	0
ak2	0	0	0	0	0	0
ak3	0	0	0	0	0	0
ak4	0	0	0	0	0	0
ak5	0	0	0	0	0	0
ak5l	0	0	0	0	0	0
ak7a	0	0	0	0	0	0
ak7b	0	0	0	0	0	0
ak8	0	0	0	0	0	0
ak8_1	0	0	0.478455831529712	0	0	0
ak8_2	0	0.567180613494802	0	0	0	0
akap10	0	0	0	0	0	0
akap11	0	0	0	0	0	0
akap12a	0	0	0	0	0	0
akap12b	0	0	0	0	0	0
akap12b_1	54.7315065647704	21.4035305286869	7.52777084017428	11.0823926143192	12.7642524016433	43.6562754631593
akap13	0	0	0	0	0	0
akap13_1	5.42002388721588	2.31963919970114	0	1.47131154683769	1.09984441728598	1.4957054833176
akap13_2	11.0535888127586	8.10971794568662	1.13625993040683	2.5004921861088	1.48605952858081	0
akap17a	0	0	0	0	0	0
akap1a	0	0	0	0	0	0
akap1a_1	13.8044060590293	151.35610578669	335.837513978059	279.710920955572	6.03162021862144	87.0732096540158
akap1b	0	0	0	0	0	0
akap6	0	0	0	0	0	0
akap6_1	0	0	0	0	0	0
akap7	0	0	0	0	0	0
akap8l	0	0	0	0	0	0
akap9	0	0	0	0	0	0
akip1	0	0	0	0	0	0
akip1_1	59.8100170473393	345.197084627399	333.232690412133	420.974663346193	7.2368461066391	169.766997520699
akip1_2	109.366888315135	593.856001520017	1025.52053064103	643.638948091287	15.0767627221648	169.766997520699
akirin1	0	0	0	0	0	0
akirin1_1	107.040538753096	300.426696414833	388.254121286216	222.71009822351	12.0786941504885	74.0785504286037
akirin2	0	0	0	0	0	0
akna	0	0	0	0	0	0
aknad1	0	0	0	0	0	0
aknad1_1	4.08674914326159	0	0	0	0	2.37426535758013
akr1a1a	0	0	0	0	0	0
akr1a1a_1	2.3933448021311	0.682862478954377	0.574058884422849	2.70705744431406	28.1543966855895	57.240345849137
akr1a1b	0	0	0	0	0	0
akr1a1b_1	202.788418623189	316.065731219645	395.835911395019	308.621571196431	33.7801123342323	162.872529935798
akr1b1	0	0	0	0	0	0
akr7a3	0	0	0	0	0	0
akt1	0	0	0	0	0	0
akt1s1	0	0	0	0	0	0
akt2	0	0	0	0	0	0
akt2l	0	0	0	0	0	0
akt3a	0	0	0	0	0	0
akt3a_1	10.534907810937	10.0994563521618	40.6319771871356	17.1587415439206	1.18971497278405	4.65152765580386
akt3b	0	0	0	0	0	0
aktip	0	0	0	0	0	0
aktip_1	77.79985004769	195.401731699108	307.508726697033	201.526959917275	17.4662897785605	54.4299332270203
alad	0	0	0	0	0	0
alas1	0	0	0	0	0	0
alas2	0	0	0	0	0	0
alas2_1	3298.70799097916	1137.48106314018	1990.09654948933	2037.53211694602	188.972945785834	8530.89422432582
alcama	0	0	0	0	0	0
alcama_1	224.698106553248	117.769905191504	19.9361782983792	69.1545334896411	22.9524713272423	145.137747473884
alcamb	0	0	0	0	0	0
aldh16a1	0	0	0	0	0	0
aldh18a1	0	0	0	0	0	0
aldh1a2	0	0	0	0	0	0
aldh1a2_1	873.726569507401	826.190566114588	60.5647472234139	202.541458933857	90.7459867075153	462.40828134853
aldh1a3	0	0	0	0	0	0
aldh1l1	0	0	0	0	0	0
aldh1l1_1	134.650269786611	167.325959418875	259.499070253122	431.74614860101	80.2473486642599	562.764317774093
aldh1l2	0	0	0	0	0	0
aldh2.1	0	0	0	0	0	0
aldh2.2	0	0	0	0	0	0
aldh3a1	0	0	0	0	0	0
aldh3a2a	0	0	0	0	0	0
aldh3a2b	0	0	0	0	0	0
aldh3b1	0	0	0	0	0	0
aldh3b2	0	0	0	0	0	0
aldh4a1	0	0	0	0	0	0
aldh5a1	0	0	0	0	0	0
aldh5a1_1	34.2248306704747	10.6526546716883	8.61088326634274	5.52239718640068	3.71638036249782	5.28372423222804
aldh6a1	0	0	0	0	0	0
aldh7a1	0	0	0	0	0	0
aldh8a1	0	0	0	0	0	0
aldh8a1_1	11.6152333968142	22.1437196557454	2.65935139511426	3.58301570326029	14.9058743695552	32.0533057476112
aldh9a1a.1	0	0	0	0	0	0
aldh9a1a.1_1	869.199566660443	959.44187713851	1111.28752512669	1115.24231963579	235.5318190995	851.417478089474
aldh9a1a.2	0	0	0	0	0	0
aldh9a1a.2_1	13.4075301012148	11.9611072926525	14.9470519470692	24.3493562798502	6.19777191903045	6.25340509611993
aldh9a1b	0	0	0	0	0	0
aldoaa	0	0	0	0	0	0
aldoab	0	0	0	0	0	0
aldob	0	0	0	0	0	0
aldoca	0	0	0	0	0	0
aldoca_1	0	0	0.69077889028611	0.977240238623291	0	0
aldocb	0	0	0	0	0	0
alg1	0	0	0	0	0	0
alg10	0	0	0	0	0	0
alg11	0	0	0	0	0	0
alg11_1	39.2707011840893	125.07468483111	173.709895694726	123.131354404564	6.60718201066001	35.2836187749451
alg12	0	0	0	0	0	0
alg12_1	62.7251271219155	135.662306759457	192.629967275357	166.852031649193	13.143389620146	136.003813139832
alg13	0	0	0	0	0	0
alg14	0	0	0	0	0	0
alg14_1	24.7107974972069	72.518564354056	47.1744082088579	26.6949268909145	1.06783497557218	44.5333683833887
alg14_2	39.8398571893744	160.576821069695	222.808358771068	26.0104415860192	6.5849823493618	89.0667367667777
alg2	0	0	0	0	0	0
alg3	0	0	0	0	0	0
alg5	0	0	0	0	0	0
alg6	0	0	0	0	0	0
alg8	0	0	0	0	0	0
alg8_1	14.1259372560564	20.1518655474037	35.5760514080095	14.3797714460465	3.15727076744812	10.3951531090573
alg9	0	0	0	0	0	0
alk	0	0	0	0	0	0
alkbh1	0	0	0	0	0	0
alkbh2	0	0	0	0	0	0
alkbh2_1	51.5388006262959	127.442528867748	135.738589094324	154.537194707539	6.18170719140207	52.0565987731953
alkbh3	0	0	0	0	0	0
alkbh4	0	0	0	0	0	0
alkbh5	0	0	0	0	0	0
alkbh6	0	0	0	0	0	0
alkbh7	0	0	0	0	0	0
alkbh8	0	0	0	0	0	0
allc	0	0	0	0	0	0
alms1	0	0	0	0	0	0
alms1_1	44.9953196869734	35.2384495079302	40.8275994285383	38.1474939935327	7.07813367298756	7.28262325642152
alox12	0	0	0	0	0	0
alox5a	0	0	0	0	0	0
alox5a_1	57.9880732507292	40.5468908600851	2.58586253141605	3.54734767363507	4.03525119916764	1.8030808560205
alox5ap	0	0	0	0	0	0
alox5ap_1	51.0727542079766	112.186351496285	3.09942872115235	27.5612286049225	6.73186021887113	33.9614377142498
alox5b.1	0	0	0	0	0	0
alox5b.2	0	0	0	0	0	0
alox5b.3	0	0	0	0	0	0
alp3	0	0	0	0	0	0
alpi.1	0	0	0	0	0	0
alpi.2	0	0	0	0	0	0
alpk1	0	0	0	0	0	0
alpk2	0	0	0	0	0	0
alpk3a	0	0	0	0	0	0
alpk3a_1	6.62344259194421	1.42924704897428	0.240303719060728	0	0.0982130116939168	0
alpk3a_2	5.02093841940961	1.43256017799959	0.401434609454742	0	0.118128814425822	0
alpk3b	0	0	0	0	0	0
alpk3b_1	0	0	0	0	0	0
alpl	0	0	0	0	0	0
als2a	0	0	0	0	0	0
als2a_1	3.89343082995689	11.5763602274205	20.2501036561877	5.74807921288408	0.45800837370739	1.50796923057912
als2b	0	0	0	0	0	0
alx1	0	0	0	0	0	0
alx1_1	1.34951840867828	0	3.23690523615376	0	0	0
alx1_2	1.34951840867828	0	3.23690523615376	0	0	0
alx3	0	0	0	0	0	0
alx3_1	0	0	0.392834246051175	0	0	0
alx4a	0	0	0	0	0	0
alx4b	0	0	0	0	0	0
alx4b_1	1.16659445920753	0	0	0	0.411701186721951	0
alyref	0	0	0	0	0	0
amacr	0	0	0	0	0	0
amacr_1	6.15917643392032	14.0585526472882	19.8382624094185	15.5253501687851	3.51920427629894	22.6624191003146
ambp	0	0	0	0	0	0
ambp_1	0.667996004912458	86.9093871441458	29.3208210157873	66.639948269111	405.829022121412	383.426464716502
ambra1a	0	0	0	0	0	0
ambra1b	0	0	0	0	0	0
amd1	0	0	0	0	0	0
amd1_1	106.435200918482	213.259910674045	190.485250798504	120.742422523133	5.70005409761691	134.401578056301
amdhd2	0	0	0	0	0	0
amer1	0	0	0	0	0	0
amer1_1	12.1943094930415	13.4926874574858	8.13259939662278	6.25717788673375	2.12549747583639	5.74534723844226
amer2	0	0	0	0	0	0
amfr	0	0	0	0	0	0
amfrb	0	0	0	0	0	0
amh	0	0	0	0	0	0
amigo1	0	0	0	0	0	0
amigo3	0	0	0	0	0	0
amigo3_1	1.03773188253169	0.592165546029641	0	0.782503163301855	0.895215392084248	0
ammecr1	0	0	0	0	0	0
amn	0	0	0	0	0	0
amn1	0	0	0	0	0	0
amn1_1	28.091169878938	15.8188705662213	39.3631981124214	30.6026838662166	8.47874941141537	12.2400266983781
amot	0	0	0	0	0	0
amotl1	0	0	0	0	0	0
amotl2a	0	0	0	0	0	0
amotl2b	0	0	0	0	0	0
ampd1	0	0	0	0	0	0
ampd2a	0	0	0	0	0	0
ampd2b	0	0	0	0	0	0
ampd3a	0	0	0	0	0	0
ampd3b	0	0	0	0	0	0
ampd3b_1	93.9440706960214	49.1479960920477	13.7723405408663	35.2870320086587	8.38692110692559	42.2542306052993
amph	0	0	0	0	0	0
amt	0	0	0	0	0	0
amt_1	12.2579346119335	79.7407152843499	99.8472605663553	65.5521543578311	13.4103836844519	35.1799748682302
amy2a	0	0	0	0	0	0
anapc1	0	0	0	0	0	0
anapc10	0	0	0	0	0	0
anapc11	0	0	0	0	0	0
anapc11_1	135.557747092133	348.092632639233	339.280516181341	425.31371367959	20.7997787758845	260.232404362796
anapc13	0	0	0	0	0	0
anapc15	0	0	0	0	0	0
anapc16	0	0	0	0	0	0
anapc2	0	0	0	0	0	0
anapc4	0	0	0	0	0	0
anapc5	0	0	0	0	0	0
anapc7	0	0	0	0	0	0
and1	0	0	0	0	0	0
and2	0	0	0	0	0	0
and3	0	0	0	0	0	0
and4	0	0	0	0	0	0
angel1	0	0	0	0	0	0
angel1_1	8.67498262962473	35.0730040000147	66.4068969411179	51.8578549294153	1.62844454625853	30.560952898379
angel2	0	0	0	0	0	0
angpt1	0	0	0	0	0	0
angpt2a	0	0	0	0	0	0
angpt2b	0	0	0	0	0	0
angpt4	0	0	0	0	0	0
angptl1a	0	0	0	0	0	0
angptl1b	0	0	0	0	0	0
angptl2a	0	0	0	0	0	0
angptl2b	0	0	0	0	0	0
angptl3	0	0	0	0	0	0
angptl4	0	0	0	0	0	0
angptl5	0	0	0	0	0	0
angptl5_1	0.953649772560768	0.816278098122678	0.686216784241293	0.647190838640631	0.33655118107375	5.26336866281384
angptl6	0	0	0	0	0	0
angptl7	0	0	0	0	0	0
angptl7_1	17.6364543179941	3.77398805162572	0	0	0	3.04183869603459
ank1a	0	0	0	0	0	0
ank1b	0	0	0	0	0	0
ank1b_1	0.396336147470933	2.54433435090732	3.27969872257867	2.28626233014301	0.0174838030652734	1.64058912288416
ank2a	0	0	0	0	0	0
ank2a_1	0	0	0	0	0	0
ank2b	0	0	0	0	0	0
ank3a	0	0	0	0	0	0
ank3a_1	13.0967220893635	10.2652431288384	3.43018968527194	18.6955351222549	3.32921745772237	14.4012546257762
ank3b	0	0	0	0	0	0
ankar	0	0	0	0	0	0
ankdd1a	0	0	0	0	0	0
ankdd1b	0	0	0	0	0	0
ankef1a	0	0	0	0	0	0
ankef1b	0	0	0	0	0	0
ankfy1	0	0	0	0	0	0
ankfy1_1	71.5368565627809	113.997521654825	125.702393690092	61.2546666867404	8.32181974693874	57.5177279061806
ankha	0	0	0	0	0	0
ankhb	0	0	0	0	0	0
ankhd1	0	0	0	0	0	0
ankib1a	0	0	0	0	0	0
ankib1b	0	0	0	0	0	0
ankk1	0	0	0	0	0	0
ankle2	0	0	0	0	0	0
ankmy1	0	0	0	0	0	0
ankmy1_1	18.4278151813301	9.54488012140549	3.26402067268699	11.672236430706	2.63468401968092	16.690298185572
ankmy2a	0	0	0	0	0	0
ankra2	0	0	0	0	0	0
ankra2_1	43.4294889919703	102.109605022428	128.957811678635	135.800842127808	6.11125479833332	27.307064639275
ankrd10a	0	0	0	0	0	0
ankrd10a_1	25.542182145385	136.42432751714	154.386638185702	34.6682120816635	0.721124405673354	22.5555208970112
ankrd10b	0	0	0	0	0	0
ankrd11	0	0	0	0	0	0
ankrd12	0	0	0	0	0	0
ankrd13a	0	0	0	0	0	0
ankrd13b	0	0	0	0	0	0
ankrd13c	0	0	0	0	0	0
ankrd13d	0	0	0	0	0	0
ankrd13d_1	9.65517256728965	42.2400668631066	46.0083032808316	41.6444385326483	0.757198484411842	21.3154699710239
ankrd16	0	0	0	0	0	0
ankrd16_1	9.14052106797318	22.3538403057861	15.5034832704944	35.4467446513949	2.9953562351707	0
ankrd1a	0	0	0	0	0	0
ankrd1a_1	7.45817060291068	1.418629654987	5.66481636594026	12.6536487138812	1.97403926258932	0
ankrd1a_2	5.17928514091019	1.418629654987	5.36666813615393	10.6853033583886	1.38913874034064	0
ankrd1b	0	0	0	0	0	0
ankrd2	0	0	0	0	0	0
ankrd22	0	0	0	0	0	0
ankrd24	0	0	0	0	0	0
ankrd24_1	2.72713816920798	0	1.5095107711458	1.8507620822676	2.29502643781369	13.8937639617425
ankrd27	0	0	0	0	0	0
ankrd28b	0	0	0	0	0	0
ankrd29	0	0	0	0	0	0
ankrd29_1	2.92340460186688	3.63969890623045	0	5.41079334575165	0.562742480991722	2.93360149089962
ankrd31	0	0	0	0	0	0
ankrd31_1	0	0	0	0	0	0
ankrd33aa	0	0	0	0	0	0
ankrd33ab	0	0	0	0	0	0
ankrd33ab_1	0	0	0	0	0	0
ankrd33ba	0	0	0	0	0	0
ankrd33ba_1	4.78140628240319	0.701597589540638	0.983014740591636	2.03964101102338	4.91756359138462	0
ankrd33bb	0	0	0	0	0	0
ankrd34a	0	0	0	0	0	0
ankrd34ba	0	0	0	0	0	0
ankrd34bb	0	0	0	0	0	0
ankrd34c	0	0	0	0	0	0
ankrd37	0	0	0	0	0	0
ankrd37_1	16.1039185570903	64.0964169604407	70.1066745041533	72.1305016277526	2.55744491826164	13.3320736900549
ankrd39	0	0	0	0	0	0
ankrd40	0	0	0	0	0	0
ankrd44	0	0	0	0	0	0
ankrd45	0	0	0	0	0	0
ankrd46a	0	0	0	0	0	0
ankrd46b	0	0	0	0	0	0
ankrd49	0	0	0	0	0	0
ankrd52a	0	0	0	0	0	0
ankrd52a_1	0.390500669338097	12.2558220757046	17.4215141853783	1.23672179637473	0.0459370114190959	4.31049017142401
ankrd52b	0	0	0	0	0	0
ankrd54	0	0	0	0	0	0
ankrd55	0	0	0	0	0	0
ankrd63	0	0	0	0	0	0
ankrd66	0	0	0	0	0	0
ankrd66_1	0	4.16038514527043	10.4924759913024	35.4597948203584	1.50090970269181	6.70655039294021
ankrd6a	0	0	0	0	0	0
ankrd6b	0	0	0	0	0	0
ankrd9	0	0	0	0	0	0
anks1ab	0	0	0	0	0	0
anks1b	0	0	0	0	0	0
anks3	0	0	0	0	0	0
anks4b	0	0	0	0	0	0
anks6	109.423061835842	159.09514336663	153.160499454354	142.415575720938	24.3335820211991	82.7295922174113
ankzf1	0	0	0	0	0	0
anln	0	0	0	0	0	0
ano1	0	0	0	0	0	0
ano10a	0	0	0	0	0	0
ano10b	0	0	0	0	0	0
ano11	0	0	0	0	0	0
ano2	0	0	0	0	0	0
ano3	0	0	0	0	0	0
ano5a	0	0	0	0	0	0
ano5b	0	0	0	0	0	0
ano6	0	0	0	0	0	0
ano8a	0	0	0	0	0	0
ano8b	0	0	0	0	0	0
ano8b_1	0.605528947701606	1.24392840728731	8.88868475612076	3.12314360111693	0	0
ano9a	0	0	0	0	0	0
ano9b	0	0	0	0	0	0
anos1a	0	0	0	0	0	0
anos1b	0	0	0	0	0	0
anp32a	0	0	0	0	0	0
anp32b	0	0	0	0	0	0
anp32e	0	0	0	0	0	0
anpepa	0	0	0	0	0	0
anpepa_1	2.87629746283827	2.78309829038046	1.43978740989195	6.78952513747129	0.308934358550594	0
anpepb	0	0	0	0	0	0
antxr1a	0	0	0	0	0	0
antxr1b	0	0	0	0	0	0
antxr1c	0	0	0	0	0	0
antxr1d	0	0	0	0	0	0
antxr2a	0	0	0	0	0	0
antxr2a_1	133.717501839691	148.036426056337	11.5285395878831	29.551979588398	17.3972545095591	11.3365823379952
antxr2b	0	0	0	0	0	0
antxr2b_1	2.12648517833107	0.520048143158803	0.437186499637598	0	0.750454851345903	0
anxa11a	0	0	0	0	0	0
anxa11b	0	0	0	0	0	0
anxa13	0	0	0	0	0	0
anxa13l	0	0	0	0	0	0
anxa1a	0	0	0	0	0	0
anxa1b	0	0	0	0	0	0
anxa1c	0	0	0	0	0	0
anxa2a	0	0	0	0	0	0
anxa2b	0	0	0	0	0	0
anxa2b_1	0	1.78409459216789	0	6.1296290294829	0	0
anxa2b_2	0	0	1.50344360566692	7.56235211453394	0	0
anxa3a	0	0	0	0	0	0
anxa3a_1	0.997380067196613	0.569139410701807	23.9227915764856	27.0747295581741	0.234655984655029	0
anxa3b	0	0	0	0	0	0
anxa3b_1	3897.98002106128	3141.42107289472	218.517285717604	764.822717651758	346.335010248293	1635.94422745656
anxa4	0	0	0	0	0	0
anxa5a	0	0	0	0	0	0
anxa5b	0	0	0	0	0	0
anxa6	0	0	0	0	0	0
aoc1	0	0	0	0	0	0
aoc2	0	0	0	0	0	0
aoc2_1	2256.83627933474	2053.58864123462	221.633054749758	581.133497747994	225.566455862292	1225.42644611679
aox5	0	0	0	0	0	0
aox6	0	0	0	0	0	0
ap1ar	0	0	0	0	0	0
ap1b1	0	0	0	0	0	0
ap1g1	0	0	0	0	0	0
ap1g2	0	0	0	0	0	0
ap1g2_1	17.0495674270202	67.7143290686056	142.705326998519	68.868359637489	3.70643413041934	25.5951188012683
ap1m1	0	0	0	0	0	0
ap1m2	0	0	0	0	0	0
ap1m3	0	0	0	0	0	0
ap1m3_1	11.594821361105	7.44345487282537	3.24460642333272	4.15296827553727	1.70496327884109	0
ap1m3_2	17.4441104370092	5.80662255594091	3.48673349263543	6.35764855713847	2.10906034231983	0
ap1s1	0	0	0	0	0	0
ap1s2	0	0	0	0	0	0
ap1s2_1	410.017057033725	490.743782107892	405.266507716333	317.852496186659	39.2068154730302	232.324639596029
ap1s3a	0	0	0	0	0	0
ap1s3b	0	0	0	0	0	0
ap2a1	0	0	0	0	0	0
ap2b1	0	0	0	0	0	0
ap2m1a	0	0	0	0	0	0
ap2m1b	0	0	0	0	0	0
ap2s1	0	0	0	0	0	0
ap3b1	0	0	0	0	0	0
ap3b2	0	0	0	0	0	0
ap3d1	0	0	0	0	0	0
ap3d1_1	54.5882842424893	112.643923371484	141.473322688478	80.548441176007	13.1895067767079	43.7547621060975
ap3m1	0	0	0	0	0	0
ap3m2	0	0	0	0	0	0
ap3s1	62.668413625422	76.4386133313452	63.1319441501989	78.6799148118825	9.67584645587032	25.9408884095825
ap3s1_1	332.589917981393	265.432003909627	301.493843938604	334.148520208314	22.9735261479544	117.584518774583
ap3s2	0	0	0	0	0	0
ap4b1	0	0	0	0	0	0
ap4e1	0	0	0	0	0	0
ap4m1	0	0	0	0	0	0
ap4s1	0	0	0	0	0	0
ap5b1	0	0	0	0	0	0
ap5m1	0	0	0	0	0	0
ap5s1	0	0	0	0	0	0
ap5z1	0	0	0	0	0	0
apaf1	0	0	0	0	0	0
apba1a	0	0	0	0	0	0
apba1b	0	0	0	0	0	0
apba2a	0	0	0	0	0	0
apba2b	0	0	0	0	0	0
apbb1	0	0	0	0	0	0
apbb1ip	0	0	0	0	0	0
apbb2b	0	0	0	0	0	0
apbb2b_1	18.58947819586	11.2458593194631	3.82183190616726	6.63983136965223	3.17331965826317	12.8569865298085
apbb3	0	0	0	0	0	0
apc	0	0	0	0	0	0
apc2	0	0	0	0	0	0
apcdd1l	0	0	0	0	0	0
apcdd1l_1	0.380496626425761	1.62843357958817	1.36896782714803	1.80755825135489	0.469981826095414	6.30009279336808
apeh	0	0	0	0	0	0
apela	0	0	0	0	0	0
apela_1	0	0	0	0	0.176942562503184	0
apex1	0	0	0	0	0	0
apex2	0	0	0	0	0	0
aph1b	0	0	0	0	0	0
aph1b_1	159.728188161698	322.596824340415	295.409928980912	291.702753016573	16.8633317776209	106.481682287496
api5	0	0	0	0	0	0
apip	0	0	0	0	0	0
apitd1	0	0	0	0	0	0
apitd1_1	94.5330814196079	95.096857530335	145.863906956703	186.511081312952	16.6807674671168	204.39513649755
apln	0	0	0	0	0	0
aplnr2	0	0	0	0	0	0
aplnra	0	0	0	0	0	0
aplnrb	0	0	0	0	0	0
aplp1	0	0	0	0	0	0
aplp2	0	0	0	0	0	0
apmap	0	0	0	0	0	0
apnl	0	0	0	0	0	0
apoa1a	0	0	0	0	0	0
apoa1a_1	170.216075542833	292.164344244021	75.8223180587693	3236.90681506128	1372.40918699351	4130.61458156783
apoa1b	0	0	0	0	0	0
apoa1bp	0	0	0	0	0	0
apoa2	0	0	0	0	0	0
apoa4a	0	0	0	0	0	0
apoa4b.1	0	0	0	0	0	0
apoa4b.2	0	0	0	0	0	0
apoa4b.3	0	0	0	0	0	0
apoba	0	0	0	0	0	0
apobb.1	0	0	0	0	0	0
apobb.2	0	0	0	0	0	0
apobec2a	0	0	0	0	0	0
apobec2b	0	0	0	0	0	0
apobec2b_1	0.52700171433787	0	0	0	0	0
apoc1	0	0	0	0	0	0
apoc2	0	0	0	0	0	0
apoc4	0	0	0	0	0	0
apoda.1	0	0	0	0	0	0
apoda.2	0	0	0	0	0	0
apodb	0	0	0	0	0	0
apoea	0	0	0	0	0	0
apoeb	0	0	0	0	0	0
apof	0	0	0	0	0	0
apof_1	26.5630813962711	30.3156178662986	5.77025482591483	14.5122499506058	16.5082702355458	23.9733959090485
apol1	0	0	0	0	0	0
apol1_1	110.476026236912	51.5406243018259	8.23598093918089	34.1098567302736	27.7481712721822	54.931308789964
apom	0	0	0	0	0	0
apooa	0	0	0	0	0	0
apoob	0	0	0	0	0	0
apoob_1	18.3298480614554	8.89069611174592	20.2240378210352	15.7566779424475	3.66563097044678	6.74438706652521
apool	0	0	0	0	0	0
apool_1	72.8227170306464	125.519322815469	206.732583952983	110.689194443258	9.50539112970473	99.1040503661423
apopt1	0	0	0	0	0	0
appa	0	0	0	0	0	0
appb	0	0	0	0	0	0
appb_1	387.562064894651	210.336840754127	36.6903688771032	100.757963327195	40.2231923686763	170.27075715726
appbp2	0	0	0	0	0	0
appl1	0	0	0	0	0	0
appl2	0	0	0	0	0	0
aprt	0	0	0	0	0	0
aptx	0	0	0	0	0	0
aqp10a	0	0	0	0	0	0
aqp10a_1	2.42177727008094	1.55469319107852	2.17829471866951	17.2570655695392	2.56399788683859	3.34155865140907
aqp10b	0	0	0	0	0	0
aqp11	0	0	0	0	0	0
aqp12	0	0	0	0	0	0
aqp1a.1	0	0	0	0	0	0
aqp1a.2	0	0	0	0	0	0
aqp3a	0	0	0	0	0	0
aqp3b	0	0	0	0	0	0
aqp4	0	0	0	0	0	0
aqp7	0	0	0	0	0	0
aqp8a.1	0	0	0	0	0	0
aqp8a.1_1	240.804445145031	184.496302185598	10.9054451629717	13.1422508929206	60.319358450065	223.056346596682
aqp8a.2	0	0	0	0	0	0
aqp8a.2_1	0.750771939663308	0	0	8.15213694149065	0.397430781636268	0
aqp8b	0	0	0	0	0	0
aqp9a	0	0	0	0	0	0
aqp9b	0	0	0	0	0	0
aqp9b_1	4.50658423080082	0	0	0	0.198801526661575	0
aqr	0	0	0	0	0	0
ar	0	0	0	0	0	0
ar_1	38.6210557877112	16.5639714088672	20.5331181215369	19.8105568974243	5.35349218067555	19.9127294082264
araf	0	0	0	0	0	0
arap1	0	0	0	0	0	0
arap3	0	0	0	0	0	0
arcn1a	0	0	0	0	0	0
arcn1b	0	0	0	0	0	0
areg	0	0	0	0	0	0
areg_1	1.44639535621278	0	0.693854144110423	0	0.340296881475239	0
arel1	0	0	0	0	0	0
arf1	0	0	0	0	0	0
arf2a	0	0	0	0	0	0
arf2b	0	0	0	0	0	0
