gene	zcount_ZF4_10_1	zcount_ZF4_10_2	zcount_ZF4_10_3	zcount_ZF4_20_1	zcount_ZF4_20_2	zcount_ZF4_20_3	zcount_ZF4_25_1	zcount_ZF4_25_2	zcount_ZF4_25_3	zcount_ZF4_5_1	zcount_ZF4_5_2	zcount_ZF4_5_3	zcount_ZF4_wt_1	zcount_ZF4_wt_2	zcount_ZF4_wt_3
acsf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsf3_1	12.3922554812681	8.06428519673783	9.40164352399116	8.21533199356939	12.0042754537888	7.82761675602752	13.5602977563776	13.8561842798032	10.2801241642321	8.67274933875785	9.84998374052453	12.9262128726891	32.3279809714453	33.0760764984955	24.0095773734017
acsf3_2	2.56345881192958	3.795100357734	3.49300192444306	3.36189902138003	3.33010372163015	2.18736575826656	8.83387765082888	3.66080132313764	4.83357160565379	3.10285458535115	3.52403442335602	8.90896447678882	10.0226567145514	12.6301426476823	10.7374006118907
acsl1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsl1a_1	76.5675907762326	60.4739304187327	36.0500250023489	26.6674925262921	87.719780297191	34.4782132251921	61.9789479099288	66.6776512433008	38.3351386181814	59.5295160503943	67.6100210295782	23.3932452098531	38.2140837904288	65.3327753308018	39.3275322160018
acsl1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsl3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsl3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsl4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsl4a_1	294.980487616856	290.10615649684	255.393263424179	331.032942742284	477.39841775642	256.453184206989	464.513602330708	510.369454306084	441.252830856866	194.996977068201	225.516966446364	196.425256294477	909.326443037054	797.337946237253	943.236470234811
acsl4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsl5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsl6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acsm3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acss1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acss1_1	5.08875365269615	11.8386721374166	7.16985150988485	1.66843678601624	8.33074278594901	9.37513264956278	14.8744886924393	9.24608932315838	14.6497875861077	8.68085471197164	8.94630143161971	13.5008279430963	4.10897702066968	8.27674717988052	5.11792938247666
acss2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acss2_1	40.0751629960759	29.9267132560853	34.7650690496024	21.2085222576464	58.2689027941728	35.3050176507667	60.5248923553319	57.076820629497	67.2469872034974	57.753719046056	51.1748635500432	35.3166148684716	59.4135866502237	72.8804011464705	45.9112452987833
acss2l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acss3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acta1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acta1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acta2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actb1_1	9101.46170752213	9342.98758220603	9124.93606118279	8716.11005682958	9470.3256871816	9177.17816801543	9198.34005890831	9675.81547102377	9940.13558940768	10032.969328484	9516.6513362145	11133.1649200037	4522.27868879343	4194.11540850193	4513.19424374059
actb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actc1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actc1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actl6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actl6a_1	641.584491909882	638.899946681553	605.456580242052	414.584819945346	559.299890418666	410.385820659069	803.625392779941	846.103206740855	810.585687460483	637.480305323371	655.363573356624	439.49123767143	1075.94618723683	1089.03932333265	1128.31215047302
actl6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actn2a	0.442968305270491	0	0	1.1618791806296	0	1.95861866613059	8.15725091732291	3.00480351580242	0.850161227743533	1.17546374864713	1.78002743374703	0	7.51128487263649	6.72446429952328	4.33886060354563
actn2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actn2b_1	17.7128504428961	34.4772745126297	23.3578044790903	19.0239045577394	24.8780892905835	11.7805347004292	15.4795824898905	18.2403822354527	20.2013953439465	31.5971495276565	19.6283251771176	22.8058640716715	12.1112752991805	6.99062205427438	14.498340869933
actn3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actn3a_1	0.365303229831707	1.21683852553782	0.225180253470671	0.83839732046214	0.16100912975589	1.48061514382352	1.74405009872214	4.95595019450443	2.10331058911378	1.93874233809427	1.28444528112977	0	10.4713855530551	8.66480068338306	4.80811707184159
actn3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actn4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actr10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actr2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actr2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actr3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actr5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actr6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
actr8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acvr1ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acvr1bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acvr1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acvr1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acvr2aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acvr2ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acvr2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acvrl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acy1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acy3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acy3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acyp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acyp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ada	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adad1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adad2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adal_1	22.6720926324909	12.4961146085252	17.1820413191649	13.1291956469294	22.8407594811983	17.0693748558036	17.1366922217066	20.638814458221	23.1065354415248	15.6267068334617	16.9590736205464	15.1220579174206	56.1093413245985	63.5701712514826	53.8357414590676
adam10a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam10b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam12_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam17a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam17b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam19a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam19b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam23a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam28_1	0.298053095048316	0	0.734903674644404	0	0	3.51430624426974	7.0471436550351	4.717521051121	0.762712763581902	0	0	0	0	0	0
adam28_2	0	1.76262233585841	0.73390380569931	0.780711673923054	0	4.38690609403739	26.5261715015167	4.37459532262357	3.55448360932772	0	0	0.272975924019521	0.320452289512869	2.00819035883722	0
adam8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adam9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts13_1	0.178661471429534	0.352668413462892	0.220261044176804	0.156206092373335	0.104994520302228	0	0.487414339554207	0.100993421557569	2.51455404375675	0.842839666241065	0.119655784516376	0	0.865574477389803	2.1094608812204	2.11456338085977
adamts15a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts15a_1	0.0506942351443549	0	0.124995781992583	0.797807549994362	1.78749795078316	1.19545859496883	0.829807241966112	1.37550442485637	2.46478790427835	2.33172457891178	0.712985441072031	0.139476749499026	0.327469492932858	0.897822331961898	0.124137109290702
adamts17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts2_1	15.926884652046	25.4336670793803	10.5898266932808	0	27.1329029434766	0	7.81138792682702	9.10427813722036	16.4858258199495	47.487293158536	31.6408066658813	0	14.4498425025741	22.6383422353583	21.0341573553482
adamts3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts3_1	2.93652311094582	1.61015090337551	2.14534147527315	0	1.53396915865865	0.641188362737755	4.15398658860441	1.84439141979483	2.50483744281484	2.30885273224202	2.62225517924479	0	13.3485942521915	14.3089178812004	16.5121795172406
adamts3_2	1.19636126742237	0.644060361350203	0	0	1.53396915865865	0.641188362737755	2.96713327757458	2.95102627167173	1.11326108569548	0.769617577414007	1.31112758962239	0	4.21534555332364	2.75171497715391	3.19590571301432
adamts5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamts8a_1	46.8880376883881	43.3652637560063	34.5390887088997	17.2206185337903	65.513021532309	16.3755441257653	55.7644228667752	47.0595109400117	46.2529851842536	71.3806627506786	67.8252252007232	26.4006075450045	156.592366470761	164.428134185685	158.296058148383
adamts9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamtsl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamtsl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamtsl4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamtsl5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamtsl7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adamtsl7_1	490.008256228663	523.179065981054	485.636488206727	252.88840177527	374.319866780671	288.9573517569	425.181664886037	451.546682142324	414.010837566984	371.723246658459	364.740321591744	268.108255993864	1171.8259620853	1216.08366344861	1213.0201545503
adap2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adarb1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adarb1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adarb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adat1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adat2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adat3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adck1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adck2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adck2_1	20.1294913376838	21.1315638884908	24.2524359882128	14.2795789543454	24.5194480511065	16.9916927381348	22.7153225216878	24.0505632723623	21.3068324260517	17.6433863979028	18.0160775379544	16.2372724190156	30.7344705274324	29.1685240169252	26.9985362881033
adck3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adck4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adck4_1	25.705694018062	25.5777887552542	18.7147580585025	9.89919057504504	19.5177507700176	10.1360486980116	33.9776003563131	30.5788218630332	28.0076547767758	28.1901757546456	25.5291017633765	11.8836356112121	50.6550488005707	61.3240015917782	47.338319620739
adck5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy2a_1	0.800479223437482	1.42209376164208	0.394745186380529	0	1.12900803609289	0.943834900583238	2.62058774438694	2.71496036656956	2.04841261788919	0.566441916197686	1.60832610472341	0	0	2.02527430535862	1.56813375819693
adcy2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy6a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy6a_1	23.3715548050886	21.4181689426502	22.0910219056922	19.6475173528067	26.0886270968588	20.7814766025699	25.4442883738114	24.2849513755916	21.7994009877199	19.4225260713962	20.6940793219309	15.9620815993892	41.4494387013039	39.1580056422249	40.6865470044765
adcy6a_2	22.9765904624811	21.5179238767595	21.7034396492135	17.0076428449346	25.7904742188173	18.2363761705528	22.2618159669623	23.0546550681287	20.7211278707426	20.171220487416	18.5350947797762	14.0049664626639	38.2942550737785	37.645482121405	38.6981041237343
adcy6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy6b_1	8.29799653199517	9.13372403310726	4.56361503543987	1.78004903656737	11.8558977343473	3.18254820273864	16.6630138239223	14.1243401303958	13.7352824751306	19.1000428277953	19.5234052725022	5.09231736432356	23.0152250317015	28.5651061987522	17.977983565183
adcy7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcy8_1	27.4252621305774	27.8608046635685	29.4254429098638	24.229088888981	30.5482837240312	22.1554289674477	30.8358917336672	23.5462467480196	17.4717831229543	24.7661240952176	28.1278646626544	31.5715663500155	43.1778574669759	36.0004857011064	28.9423082086727
adcy9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcyap1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcyap1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcyap1r1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcyap1r1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adcyap1r1b_1	0.328608294052518	0	0.540162019966447	4.02229221412854	1.73802795492408	0.322881560056827	0.149415160541776	3.34359144506253	2.5227089829626	0	0.110040186361474	0	0.353785103705533	0.692836985423094	0.670564144628895
add1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
add2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
add3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
add3a_1	6.56060584302429	10.4598522698864	9.95468137834358	5.2947919753951	8.89728651280818	4.462804123346	22.0286545341315	15.4048166404871	24.5370062304803	30.3546226856524	17.2374715459179	4.16548036306606	26.0797157416701	5.10733534167945	3.70736121206937
add3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
add3b_1	0.359968690687723	0.17763984873933	0	5.66505714849966	5.28859687824263	0.353695431687095	0.818372218269746	2.84875397081268	7.98333217068258	0.212270088710856	0.482167036249453	0	0	0	0
adgb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgra1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgra1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgra1a_1	11.2805170175452	12.4923979497882	7.88432590288419	5.0090118664917	13.4673056631751	3.53463871036022	12.8430611106613	13.8578720001783	14.7742695698305	17.4418919025049	10.1724177393389	4.64325064425411	37.7253531207582	38.4286548797894	37.6282863418255
adgra2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgra3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrb1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrb1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrb3_1	0.168512206251079	0	0.20774862206393	3.09398156158992	0.44563532100547	0	0	2.28615033524656	2.69512405386634	0.894330304429969	0	0.231816642581569	0.136067263311357	1.17245949243204	0.412642938682091
adgrd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgre10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgre13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgre13_1	1.11944210698702	1.89404593107593	0	1.25838394809966	0.563885044342449	1.885599987788	1.74514286194189	1.62719006180583	1.22769993085333	0	2.57050014281232	0	14.9790362959798	10.1152680492418	10.181693036363
adgre14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgre15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgre5b.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgre5b.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgre9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrf11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrf3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrf3a_1	0.106045066294456	0.104663711169489	0.784419724462908	0.0927166069370568	0.124639641405796	10.8364873752858	20.6371814153826	4.07625702346706	1.62820504644435	0.125067519548253	0.0710220592051879	0.778040927404162	0.456679462514704	0.715472570889656	0.0865590071326586
adgrf3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrf7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrf8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrg11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrg11_1	0.89890486601115	0.554497267957513	0	0.687683883296372	0.132065526564025	11.2613028546476	8.07229410100086	1.90549221413318	1.43767634429665	0	0	0.721346239897503	0.362915921097008	0.947624495214022	0.27514827691013
adgrg2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrg3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrg4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrg4a_1	0.274739289981745	0	0.0967741832057756	0	0.276783186458726	1.27262776355552	0.428302015632671	0	0.200872324531437	0.555466722988258	0	0.971870687507608	0.507066593739415	1.29092161455124	0.864984437799825
adgrg6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrg7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrl1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrl1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrl1a_1	0.59670935064268	0.455950874789823	0.61699448888803	1.1107393222767	0.678716062346988	0.510657407277416	0.367592451848919	0.326425880156377	1.13291248733357	0.544836833212186	0.81216541400194	1.32398907321069	2.17596282109504	1.41231943706663	1.36691717559075
adgrl2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrl3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrl4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adgrv1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adh5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adh5_1	559.891007523697	589.058554372141	656.829694175908	402.994778855401	456.901506603439	525.157853763829	568.946312065839	634.52093700584	617.794581470954	653.92933085466	630.562998627049	629.419892970651	243.377432489909	243.240307241925	236.803988145254
adh8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adh8a_1	0.591272896663415	1.16714181698733	0.728944996201342	0	2.77980086724494	0.871452967329051	4.83923399014157	4.67927088043624	43.626482948269	4.881351485936	9.7019012146957	2.44018342890424	24.8263915645578	14.4610059116944	5.30887445638222
adh8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adh8b_1	2.65355626130616	2.3279917643413	2.42326728296942	5.67120744264859	2.77230814253538	4.05581884165721	15.8191790962549	4.66665829046201	20.8742079887406	3.82500973195216	1.97464296685044	5.408013589066	11.4274495694212	8.70294760463067	12.5144259422683
adhfe1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adi1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adipoqa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adipoqb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adipor1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adipor1a_1	108.694783246716	122.706983650363	94.6538348008602	30.130956029473	141.768458486288	58.5081184645446	127.143140073322	126.502265462983	119.817637917617	104.440481443855	117.156374405307	70.6131289795463	162.970596567915	195.355576819239	179.995528677504
adipor1a_2	36.1064501809147	27.7793403224469	32.9469876125831	70.0966465904403	33.081255934757	30.169599804608	43.4346667861092	35.6776487625575	18.188147123753	20.1180735148574	22.8488901583318	62.5769369682178	19.2833570706866	24.4564703057223	36.8977593796404
adipor1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adipor2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adka	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adkb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adm2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adm2a_1	0.163965502541101	0.485489007628231	1.21285957771556	0.215035818000167	0	0	0.223660805240444	0.278058335463167	1.88813210276262	0	0	0	7.67896633048544	8.71175328517498	8.63244852583589
adm2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
admb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
admb_1	563.605251420244	231.768666318263	524.808551699383	464.272758749471	988.086229627129	583.74023842127	727.470692882356	1029.20304564547	641.27449704064	920.465144269909	1135.66246021199	985.305345565325	784.387826637439	696.176496014563	332.100364093216
admb_2	665.774831506431	583.525018251843	597.626621962117	708.442125392011	1115.80951783609	667.413428967176	828.117175840274	1162.10800587056	858.212132004425	1070.94530194813	1300.03971180845	1165.43188992408	889.343301276058	803.057361328365	856.814258594266
admp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adnp2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adnp2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adnpa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adnpa_1	105.25886011679	112.387652710666	94.9661091825346	61.4922491773401	120.200930064644	66.8733345040222	145.321070773755	132.659138598136	113.251794605562	129.783023183052	123.92790163644	90.1716041634087	218.276366092056	233.830929473876	220.065367022896
adnpb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adnpb_1	6.28567550751501	4.65284818623905	6.53841572350294	3.8641284870939	5.88718769527631	4.92160643277192	10.8962724686365	13.7684750998502	12.9852347344127	5.90739795027176	5.32794575055645	6.57531905870592	3.0664155110962	4.80410521869983	3.84799960597279
adoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adob	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adora1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adora2aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adora2aa_1	0	0.314524743106563	0	0	0	0	0.869393821972507	0	1.08731472390214	0	0	0	0.3430916719475	0.537516356061675	0
adora2ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adora2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adpgk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adpgk_1	66.7975988104566	69.4157124271219	51.560002827704	7.10712485065656	89.3106457953694	16.8424593416476	73.1183846921857	74.9190900831442	60.4448838330953	85.2405862412527	70.6555326007759	9.07567773234532	68.4908528312642	78.838301127958	69.6687438757577
adpgk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adprh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adprhl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adprhl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adprhl2_1	102.743740147597	111.305122968209	86.2268765023296	86.7489662957624	89.852671154999	96.1585897118062	93.6797878306353	125.658593124832	104.057838005412	107.426025266696	105.667622971073	104.420901790367	58.9560736356574	67.902403095163	72.3578596910764
adprm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra1aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra1ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra1ab_1	0	0	0	0.572677724883677	0	0	0.198549187885604	0	0.558713740987142	0	0	0	0	0.184134220776617	0
adra1ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra1bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra1bb_1	0.239749010153933	0	0.19704814509187	0.419231474216215	0.28178803311798	0	0.218023327409727	0	5.11261341067686	1.69653233640359	0	0	0	0.404389017464482	0
adra1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra2a_1	0	0.326534950688326	0	0.578523584457158	0	4.22602522782884	10.9815341376789	0.74807679211943	3.66871087087512	0.390191747187971	0	0.15171062695981	0.356192714997291	0.418531166468439	0.405076518067316
adra2a_2	0	0.326534950688326	0	0.578523584457158	0	4.06348579598927	10.3798062397239	0.74807679211943	3.66871087087512	0.390191747187971	0	0	0.356192714997291	0.418531166468439	0.405076518067316
adra2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra2c_1	0	0	0	4.41742171157386	0.791783156951983	0	1.22522732108622	0.761610129005348	1.72388350567857	0	0	0	0	0	0.549872922908929
adra2c_2	0	0	0	5.00641127311704	1.97945789237996	0	1.83784098162933	0.761610129005348	0.861941752839287	0	0	0	0	0.284068497641524	0.274936461454465
adra2da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra2db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adra2db_1	0	0	1.44075666984239	0.919588269765135	0.824139680192811	0.344484613153577	0.318824176700922	1.58546723970825	1.19622044544683	0	0	0	0	0.295677066054759	0
adrb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
