gene	zcount_KL-1	zcount_KL-2	zcount_KL-3	zcount_Kn-1	zcount_Kn-2	zcount_Kn-3
agbl5	0	0	0	0	0	0
agfg1a	0	0	0	0	0	0
agfg1b	0	0	0	0	0	0
aggf1	0	0	0	0	0	0
agk	0	0	0	0	0	0
agk_1	46.7734015803881	20.6975797910003	76.1253784098194	77.3589436779199	26.7253856957273	135.001473625959
agla	0	0	0	0	0	0
aglb	0	0	0	0	0	0
agmat	0	0	0	0	0	0
agmo	0	0	0	0	0	0
ago1	0	0	0	0	0	0
ago2	0	0	0	0	0	0
ago3b	0	0	0	0	0	0
ago4	0	0	0	0	0	0
agpat2	0	0	0	0	0	0
agpat3	0	0	0	0	0	0
agpat4	0	0	0	0	0	0
agpat5	0	0	0	0	0	0
agpat9l	0	0	0	0	0	0
agpat9l_1	7.19219760596226	15.6422743104516	8.07836989988894	4.40156869698954	12.5223775135069	2.10986714440923
agpat9l_2	27.8456726698416	16.2526523468944	7.2744502228903	3.60322382605732	8.25088685541583	0
agps	0	0	0	0	0	0
agr1	0	0	0	0	0	0
agr2	0	0	0	0	0	0
agrn	0	0	0	0	0	0
agrn_1	0	1.784695465379	0	0	0	0
agrn_2	15.5855774748842	15.0921918700447	1.59987908682123	2.31134632599324	6.45201079797312	2.7856546656011
agrp	0	0	0	0	0	0
agrp_1	0	0	0	0	0	0
agt	0	0	0	0	0	0
agtpbp1	0	0	0	0	0	0
agtr1a	0	0	0	0	0	0
agtr1b	0	0	0	0	0	0
agtr2	0	0	0	0	0	0
agtrap	0	0	0	0	0	0
agtrap_1	63.2694029631311	138.401801477854	76.1271819013714	58.2252287912147	36.4005958074641	81.869143313957
agxt2	0	0	0	0	0	0
agxta	0	0	0	0	0	0
agxtb	0	0	0	0	0	0
ahctf1	0	0	0	0	0	0
ahcy	0	0	0	0	0	0
ahcyl1	0	0	0	0	0	0
ahcyl2	0	0	0	0	0	0
ahdc1	0	0	0	0	0	0
ahi1	0	0	0	0	0	0
ahnak	0	0	0	0	0	0
ahr1a	0	0	0	0	0	0
ahr1b	0	0	0	0	0	0
ahr2	0	0	0	0	0	0
ahrra	0	0	0	0	0	0
ahrrb	0	0	0	0	0	0
ahrrb_1	0	0	1.47569885228578	0.2088434020724	0	0
ahrrb_2	0	0	0	0	0	0
ahsa1a	0	0	0	0	0	0
ahsa1b	0	0	0	0	0	0
ahsg1	0	0	0	0	0	0
ahsg2	0	0	0	0	0	0
aicda	0	0	0	0	0	0
aida	0	0	0	0	0	0
aif1l	0	0	0	0	0	0
aifm1	0	0	0	0	0	0
aifm1_1	163.809210395813	318.357275079762	278.442188816785	393.70891768086	233.268645402527	542.301124557133
aifm2	0	0	0	0	0	0
aifm3	0	0	0	0	0	0
aifm3_1	0	0	0	0	0	0
aifm4	0	0	0	0	0	0
aifm5	0	0	0	0	0	0
aig1	0	0	0	0	0	0
aim1a	0	0	0	0	0	0
aim1b	0	0	0	0	0	0
aimp1	0	0	0	0	0	0
aimp2	0	0	0	0	0	0
aip	0	0	0	0	0	0
aipl1	0	0	0	0	0	0
aipl1_1	0	0	0	0	0	0
aire	0	0	0	0	0	0
ajap1	0	0	0	0	0	0
ajap1_1	0	0.426419603560021	1.00201078557878	0	1.73182312735672	0
ajuba	0	0	0	0	0	0
ak1	0	0	0	0	0	0
ak2	0	0	0	0	0	0
ak3	0	0	0	0	0	0
ak4	0	0	0	0	0	0
ak5	0	0	0	0	0	0
ak5l	0	0	0	0	0	0
ak7a	0	0	0	0	0	0
ak7b	0	0	0	0	0	0
ak8	0	0	0	0	0	0
ak8_1	0	4.28710422612148	0.863480405070631	0	0	0
ak8_2	15.9884543803737	8.97193368561087	0.860508579584728	0.568309617264702	1.08445903290502	0
akap10	0	0	0	0	0	0
akap11	0	0	0	0	0	0
akap12a	0	0	0	0	0	0
akap12b	0	0	0	0	0	0
akap12b_1	15.8191694028561	14.6418087407047	5.19122402070687	5.41624338335932	20.2949218131153	1.85904015654494
akap13	0	0	0	0	0	0
akap13_1	6.35727629706542	5.24188001873909	1.05578508083237	0.58106414183109	1.59666833527805	2.85957282975452
akap13_2	15.1699553868058	29.864916098663	2.96202806429555	2.03146519476378	6.89151973522873	0
akap17a	0	0	0	0	0	0
akap1a	0	0	0	0	0	0
akap1a_1	15.4204949330183	155.969926012303	275.729995904151	378.579688695881	34.8565538778113	448.217636206955
akap1b	0	0	0	0	0	0
akap6	0	0	0	0	0	0
akap6_1	0	0	0	3.09095184930781	0	0
akap7	0	0	0	0	0	0
akap8l	0	0	0	0	0	0
akap9	0	0	0	0	0	0
akip1	0	0	0	0	0	0
akip1_1	66.4302234240436	66.1076545164057	449.010378342451	614.823853863164	114.105624397142	407.859097393113
akip1_2	193.563926873506	412.071046485596	401.668262668782	946.051961069541	104.037481067983	346.03624473563
akirin1	0	0	0	0	0	0
akirin1_1	107.951996397308	168.751181610236	315.775876583074	367.503400844494	174.852428764765	308.208390091359
akirin2	0	0	0	0	0	0
akna	0	0	0	0	0	0
aknad1	0	0	0	0	0	0
aknad1_1	0	0	0	0	0	0
akr1a1a	0	0	0	0	0	0
akr1a1a_1	19.2494512912879	28.8049190765775	4.83474817351088	1.71055438437753	17.2345105422723	0
akr1a1b	0	0	0	0	0	0
akr1a1b_1	84.1876293301363	246.861570668817	372.090423123374	409.172377199698	144.64126259312	469.174258744808
akr1b1	0	0	0	0	0	0
akr7a3	0	0	0	0	0	0
akt1	0	0	0	0	0	0
akt1s1	0	0	0	0	0	0
akt2	0	0	0	0	0	0
akt2l	0	0	0	0	0	0
akt3a	0	0	0	0	0	0
akt3a_1	63.8309058464188	38.0376241697023	22.6190428028651	16.2635783588579	41.9310093773431	51.6643797054139
akt3b	0	0	0	0	0	0
aktip	0	0	0	0	0	0
aktip_1	117.019675858604	199.234312749338	237.323997565817	234.635562228341	87.2756353652627	271.809653751907
alad	0	0	0	0	0	0
alas1	0	0	0	0	0	0
alas2	0	0	0	0	0	0
alas2_1	11530.5454134172	5377.68723198095	3964.79876984806	268.096112169886	8929.64671389112	993.800695903553
alcama	0	0	0	0	0	0
alcama_1	37.139094912315	54.4985054305979	26.8320100723628	10.2700016404481	42.7300370271524	10.617949287718
alcamb	0	0	0	0	0	0
aldh16a1	0	0	0	0	0	0
aldh18a1	0	0	0	0	0	0
aldh1a2	0	0	0	0	0	0
aldh1a2_1	22.7722266910007	27.3828274835112	33.2587460774806	30.29876624264	147.353529083795	20.7579962233596
aldh1a3	0	0	0	0	0	0
aldh1l1	0	0	0	0	0	0
aldh1l1_1	432.479113148061	469.474128731021	146.359720842287	103.81447188086	275.600581908213	86.7528621948137
aldh1l2	0	0	0	0	0	0
aldh2.1	0	0	0	0	0	0
aldh2.2	0	0	0	0	0	0
aldh3a1	0	0	0	0	0	0
aldh3a2a	0	0	0	0	0	0
aldh3a2b	0	0	0	0	0	0
aldh3b1	0	0	0	0	0	0
aldh3b2	0	0	0	0	0	0
aldh4a1	0	0	0	0	0	0
aldh5a1	0	0	0	0	0	0
aldh5a1_1	20.2119238558523	40.121137285233	9.73856417807191	1.64213220900243	11.28077053676	5.29137583288489
aldh6a1	0	0	0	0	0	0
aldh7a1	0	0	0	0	0	0
aldh8a1	0	0	0	0	0	0
aldh8a1_1	65.1110832627516	25.8710150703448	26.9680207599492	7.01858914131064	48.0419977544766	3.44873063397544
aldh9a1a.1	0	0	0	0	0	0
aldh9a1a.1_1	835.55899605496	1124.46317763511	907.574035544426	945.971553478358	1305.76872546147	1044.58908476392
aldh9a1a.2	0	0	0	0	0	0
aldh9a1a.2_1	24.8072338713212	29.2210818132674	11.1170906438358	9.23162489117156	29.6689838296072	35.6770501786096
aldh9a1b	0	0	0	0	0	0
aldoaa	0	0	0	0	0	0
aldoab	0	0	0	0	0	0
aldob	0	0	0	0	0	0
aldoca	0	0	0	0	0	0
aldoca_1	17.3724964839379	4.95166475934518	1.66221971236496	1.02917565730415	13.5115784991695	0
aldocb	0	0	0	0	0	0
alg1	0	0	0	0	0	0
alg10	0	0	0	0	0	0
alg11	0	0	0	0	0	0
alg11_1	76.3101637217406	87.9329363799387	140.211094606077	151.824383517058	53.8076106944897	209.560861381279
alg12	0	0	0	0	0	0
alg12_1	82.5806022860465	200.767280186798	197.57998249574	156.106055582689	126.119711394963	213.02475245178
alg13	0	0	0	0	0	0
alg14	0	0	0	0	0	0
alg14_1	20.2802717329634	23.4108830080217	95.1785265742853	73.5279512092617	15.8464840291313	60.3084686551527
alg14_2	66.9248967187791	55.9259982969406	209.130799215975	347.311440123748	40.9367504085891	203.224335552237
alg2	0	0	0	0	0	0
alg3	0	0	0	0	0	0
alg5	0	0	0	0	0	0
alg6	0	0	0	0	0	0
alg8	0	0	0	0	0	0
alg8_1	14.2017011564801	13.3580575810868	20.7901678833908	27.0572517643647	16.3370217027686	29.5744511410624
alg9	0	0	0	0	0	0
alk	0	0	0	0	0	0
alkbh1	0	0	0	0	0	0
alkbh2	0	0	0	0	0	0
alkbh2_1	43.8002353967265	100.775618906658	120.443878098575	155.720039053332	76.7402339909973	154.364836612112
alkbh3	0	0	0	0	0	0
alkbh4	0	0	0	0	0	0
alkbh5	0	0	0	0	0	0
alkbh6	0	0	0	0	0	0
alkbh7	0	0	0	0	0	0
alkbh8	0	0	0	0	0	0
allc	0	0	0	0	0	0
alms1	0	0	0	0	0	0
alms1_1	64.3837368705052	60.9144884793113	39.2973447990272	37.5719649342727	66.5127165917119	41.5047649129714
alox12	0	0	0	0	0	0
alox5a	0	0	0	0	0	0
alox5a_1	19.2688072000775	16.8509707590838	5.09101795387797	2.38161802747948	8.55463158686763	4.26799922349449
alox5ap	0	0	0	0	0	0
alox5ap_1	223.945764827373	283.272238631982	63.6606243621877	29.2898421618144	141.390197476898	46.9964914496155
alox5b.1	0	0	0	0	0	0
alox5b.2	0	0	0	0	0	0
alox5b.3	0	0	0	0	0	0
alp3	0	0	0	0	0	0
alpi.1	0	0	0	0	0	0
alpi.2	0	0	0	0	0	0
alpk1	0	0	0	0	0	0
alpk2	0	0	0	0	0	0
alpk3a	0	0	0	0	0	0
alpk3a_1	0	0	0	0	1.1659711149106	0
alpk3a_2	0.149566459915137	2.01430406420883	0.0482985605411905	0	2.70255849913007	0
alpk3b	0	0	0	0	0	0
alpk3b_1	0	0	0.394717825622675	0.558611355114718	0.852762102254284	0
alpl	0	0	0	0	0	0
als2a	0	0	0	0	0	0
als2a_1	15.1994379664153	12.3313395289984	11.4723170269402	14.4113802306138	4.56098640565682	18.670982411957
als2b	0	0	0	0	0	0
alx1	0	0	0	0	0	0
alx1_1	0	8.12101301068618	2.72613526294539	2.31484369026043	0.588963732304595	0
alx1_2	0	8.12101301068618	2.72613526294539	2.31484369026043	0.588963732304595	0
alx3	0	0	0	0	0	0
alx3_1	0	0	0	0	0	0
alx4a	0	0	0	0	0	0
alx4b	0	0	0	0	0	0
alx4b_1	0	0	1.00997752944976	0.667024079509513	0	0
alyref	0	0	0	0	0	0
amacr	0	0	0	0	0	0
amacr_1	21.2304374769858	49.9231400457678	33.7712233622964	16.3504446842532	21.1201517139559	48.0431652605413
ambp	0	0	0	0	0	0
ambp_1	12.0884179466106	6.89109860494838	0.289158305784382	19.4789545377813	0	18.1250113515865
ambra1a	0	0	0	0	0	0
ambra1b	0	0	0	0	0	0
amd1	0	0	0	0	0	0
amd1_1	198.523308556307	249.505203447464	225.668374996095	173.405471967892	292.153263464612	162.564254936031
amdhd2	0	0	0	0	0	0
amer1	0	0	0	0	0	0
amer1_1	14.5521798782348	22.244669741497	6.05108175843123	8.2902872635228	13.434559945226	7.77118705163569
amer2	0	0	0	0	0	0
amfr	0	0	0	0	0	0
amfrb	0	0	0	0	0	0
amh	0	0	0	0	0	0
amigo1	0	0	0	0	0	0
amigo3	0	0	0	0	0	0
amigo3_1	6.95531810697986	3.86581093884864	0	0	2.41542538923322	0.115873282085823
ammecr1	0	0	0	0	0	0
amn	0	0	0	0	0	0
amn1	0	0	0	0	0	0
amn1_1	32.2056021675202	56.242271602652	41.5998139405331	25.9945885729672	65.3312542817908	51.6311373640827
amot	0	0	0	0	0	0
amotl1	0	0	0	0	0	0
amotl2a	0	0	0	0	0	0
amotl2b	0	0	0	0	0	0
ampd1	0	0	0	0	0	0
ampd2a	0	0	0	0	0	0
ampd2b	0	0	0	0	0	0
ampd3a	0	0	0	0	0	0
ampd3b	0	0	0	0	0	0
ampd3b_1	122.937324689543	78.5673409475353	39.906507817407	7.38687417654166	89.586457966053	27.2485664710584
amph	0	0	0	0	0	0
amt	0	0	0	0	0	0
amt_1	39.7644060300412	68.9173233642733	99.7555244046981	117.746548319529	86.0227028229195	120.228596122616
amy2a	0	0	0	0	0	0
anapc1	0	0	0	0	0	0
anapc10	0	0	0	0	0	0
anapc11	0	0	0	0	0	0
anapc11_1	273.886372718974	164.669520377033	279.790494639844	625.118027022233	195.4878804531	569.589175282415
anapc13	0	0	0	0	0	0
anapc15	0	0	0	0	0	0
anapc16	0	0	0	0	0	0
anapc2	0	0	0	0	0	0
anapc4	0	0	0	0	0	0
anapc5	0	0	0	0	0	0
anapc7	0	0	0	0	0	0
and1	0	0	0	0	0	0
and2	0	0	0	0	0	0
and3	0	0	0	0	0	0
and4	0	0	0	0	0	0
angel1	0	0	0	0	0	0
angel1_1	6.92772469423712	42.3657959770455	45.3817143668793	61.2624812760934	15.7077907216046	98.3076429578664
angel2	0	0	0	0	0	0
angpt1	0	0	0	0	0	0
angpt2a	0	0	0	0	0	0
angpt2b	0	0	0	0	0	0
angpt4	0	0	0	0	0	0
angptl1a	0	0	0	0	0	0
angptl1b	0	0	0	0	0	0
angptl2a	0	0	0	0	0	0
angptl2b	0	0	0	0	0	0
angptl3	0	0	0	0	0	0
angptl4	0	0	0	0	0	0
angptl5	0	0	0	0	0	0
angptl5_1	2.55670569343101	1.22974062886875	0.619215722513501	1.43133015190291	37.7698519423931	6.2293527466744
angptl6	0	0	0	0	0	0
angptl7	0	0	0	0	0	0
angptl7_1	8.49612656124167	3.55349669633351	2.86288795879652	0	86.5911563678358	0
ank1a	0	0	0	0	0	0
ank1b	0	0	0	0	0	0
ank1b_1	0	0	3.68862028177054	3.01678880059043	0.908098014516302	1.39403085341952
ank2a	0	0	0	0	0	0
ank2a_1	0	0	0.458062073407443	0	0	0
ank2b	0	0	0	0	0	0
ank3a	0	0	0	0	0	0
ank3a_1	20.3474184684011	24.1354582286034	9.64421494471451	3.95933996645263	12.9753833726794	2.92476351282213
ank3b	0	0	0	0	0	0
ankar	0	0	0	0	0	0
ankdd1a	0	0	0	0	0	0
ankdd1b	0	0	0	0	0	0
ankef1a	0	0	0	0	0	0
ankef1b	0	0	0	0	0	0
ankfy1	0	0	0	0	0	0
ankfy1_1	116.611907015537	146.457094665326	102.762794205413	105.286453227044	62.4409622982743	105.616665799747
ankha	0	0	0	0	0	0
ankhb	0	0	0	0	0	0
ankhd1	0	0	0	0	0	0
ankib1a	0	0	0	0	0	0
ankib1b	0	0	0	0	0	0
ankk1	0	0	0	0	0	0
ankle2	0	0	0	0	0	0
ankmy1	0	0	0	0	0	0
ankmy1_1	4.56040665408784	3.16837951510784	0.0818146428015586	0.729448453442668	2.10338683716372	0
ankmy2a	0	0	0	0	0	0
ankra2	0	0	0	0	0	0
ankra2_1	51.5842952327871	99.2453747371929	146.826551424903	156.06247267377	39.9467641099207	205.513911848065
ankrd10a	0	0	0	0	0	0
ankrd10a_1	19.1737852091681	137.017468842022	95.5286293421065	104.274427033323	30.7664096858832	57.497197086322
ankrd10b	0	0	0	0	0	0
ankrd11	0	0	0	0	0	0
ankrd12	0	0	0	0	0	0
ankrd13a	0	0	0	0	0	0
ankrd13b	0	0	0	0	0	0
ankrd13c	0	0	0	0	0	0
ankrd13d	0	0	0	0	0	0
ankrd13d_1	2.87613561476235	21.0274074940246	31.7640184076279	57.0455907919305	4.49467716064844	75.8980902032424
ankrd16	0	0	0	0	0	0
ankrd16_1	22.3174685845113	14.3125313809822	20.3487258684015	25.4781081522974	15.3867329853321	21.651974960486
ankrd1a	0	0	0	0	0	0
ankrd1a_1	0	1.068598145698	0.358716712197364	4.08667885346551	6.78111040422434	1.04097542036451
ankrd1a_2	0	0	0.179358356098682	1.59913520352998	3.52617741019666	1.04097542036451
ankrd1b	0	0	0	0	0	0
ankrd2	0	0	0	0	0	0
ankrd22	0	0	0	0	0	0
ankrd24	0	0	0	0	0	0
ankrd24_1	2.8120667342398	8.9269343641161	1.7253579005919	1.88914785908542	1.78528740065889	5.90285994300256
ankrd27	0	0	0	0	0	0
ankrd28b	0	0	0	0	0	0
ankrd29	0	0	0	0	0	0
ankrd29_1	0	0.685410651121016	0	2.50727394794772	3.8275416050936	9.34770382078242
ankrd31	0	0	0	0	0	0
ankrd31_1	0	0	0.782961007520551	0.775641779304382	0	0
ankrd33aa	0	0	0	0	0	0
ankrd33ab	0	0	0	0	0	0
ankrd33ab_1	0	0	0	0	0	0
ankrd33ba	0	0	0	0	0	0
ankrd33ba_1	16.6644440354674	40.1649344658806	4.37603845357513	0.702994157590915	8.22766175138093	0
ankrd33bb	0	0	0	0	0	0
ankrd34a	0	0	0	0	0	0
ankrd34ba	0	0	0	0	0	0
ankrd34bb	0	0	0	0	0	0
ankrd34c	0	0	0	0	0	0
ankrd37	0	0	0	0	0	0
ankrd37_1	18.3489967854067	78.9114047034122	64.1329473595087	63.1881333164351	13.7049014214149	144.842248740822
ankrd39	0	0	0	0	0	0
ankrd40	0	0	0	0	0	0
ankrd44	0	0	0	0	0	0
ankrd45	0	0	0	0	0	0
ankrd46a	0	0	0	0	0	0
ankrd46b	0	0	0	0	0	0
ankrd49	0	0	0	0	0	0
ankrd52a	0	0	0	0	0	0
ankrd52a_1	6.28152166536619	9.73538505964257	20.171832856316	13.5082397496102	1.02254580686777	20.5371813596877
ankrd52b	0	0	0	0	0	0
ankrd54	0	0	0	0	0	0
ankrd55	0	0	0	0	0	0
ankrd63	0	0	0	0	0	0
ankrd66	0	0	0	0	0	0
ankrd66_1	0	32.905479085375	17.884015383562	52.6294160462366	8.75020030336966	34.1918815772799
ankrd6a	0	0	0	0	0	0
ankrd6b	0	0	0	0	0	0
ankrd9	0	0	0	0	0	0
anks1ab	0	0	0	0	0	0
anks1b	0	0	0	0	0	0
anks3	0	0	0	0	0	0
anks4b	0	0	0	0	0	0
anks6	0	123.705950043156	154.427544600965	132.414665970728	31.4005300600318	61.7604593517438
ankzf1	0	0	0	0	0	0
anln	0	0	0	0	0	0
ano1	0	0	0	0	0	0
ano10a	0	0	0	0	0	0
ano10b	0	0	0	0	0	0
ano11	0	0	0	0	0	0
ano2	0	0	0	0	0	0
ano3	0	0	0	0	0	0
ano5a	0	0	0	0	0	0
ano5b	0	0	0	0	0	0
ano6	0	0	0	0	0	0
ano8a	0	0	0	0	0	0
ano8b	0	0	0	0	0	0
ano8b_1	0	1.87400507910638	0	5.92042144264678	1.26848660712178	1.5821545905378
ano9a	0	0	0	0	0	0
ano9b	0	0	0	0	0	0
anos1a	0	0	0	0	0	0
anos1b	0	0	0	0	0	0
anp32a	0	0	0	0	0	0
anp32b	0	0	0	0	0	0
anp32e	0	0	0	0	0	0
anpepa	0	0	0	0	0	0
anpepa_1	4.19090488323123	4.51532074439423	1.40747638390025	0.107255315325288	5.23946488876974	0
anpepb	0	0	0	0	0	0
antxr1a	0	0	0	0	0	0
antxr1b	0	0	0	0	0	0
antxr1c	0	0	0	0	0	0
antxr1d	0	0	0	0	0	0
antxr2a	0	0	0	0	0	0
antxr2a_1	61.1254505916334	107.536998743212	9.42486064387113	11.6269033717064	45.9869249358912	12.7979265478327
antxr2b	0	0	0	0	0	0
antxr2b_1	0	1.56692757549405	0	0	5.9660456613884	0
anxa11a	0	0	0	0	0	0
anxa11b	0	0	0	0	0	0
anxa13	0	0	0	0	0	0
anxa13l	0	0	0	0	0	0
anxa1a	0	0	0	0	0	0
anxa1b	0	0	0	0	0	0
anxa1c	0	0	0	0	0	0
anxa2a	0	0	0	0	0	0
anxa2b	0	0	0	0	0	0
anxa2b_1	0	0	0	0	0	0
anxa2b_2	0	0	0	0	0.455926104669875	1.74974244693102
anxa3a	0	0	0	0	0	0
anxa3a_1	3.56526035684125	10.2890501426915	21.874836928456	21.1000756018596	3.04697200265946	44.4356695824454
anxa3b	0	0	0	0	0	0
anxa3b_1	376.110134721857	370.175138893933	153.026421625043	61.884967415057	273.900953752376	61.2965496627699
anxa4	0	0	0	0	0	0
anxa5a	0	0	0	0	0	0
anxa5b	0	0	0	0	0	0
anxa6	0	0	0	0	0	0
aoc1	0	0	0	0	0	0
aoc2	0	0	0	0	0	0
aoc2_1	275.464476084979	241.231661442526	66.5280630425096	56.7225056926411	209.26196122227	24.6864426187729
aox5	0	0	0	0	0	0
aox6	0	0	0	0	0	0
ap1ar	0	0	0	0	0	0
ap1b1	0	0	0	0	0	0
ap1g1	0	0	0	0	0	0
ap1g2	0	0	0	0	0	0
ap1g2_1	18.6494211660242	68.9467867821607	93.287240193908	129.732193081253	43.5736732075174	139.811914109687
ap1m1	0	0	0	0	0	0
ap1m2	0	0	0	0	0	0
ap1m3	0	0	0	0	0	0
ap1m3_1	6.90785761332958	13.7056650274348	0	1.93362593755211	9.90969795086924	1.78018406273637
ap1m3_2	8.44406392401201	12.4968608649581	1.95769445057152	4.01731541995421	1.90326199399102	3.24635287693093
ap1s1	0	0	0	0	0	0
ap1s2	0	0	0	0	0	0
ap1s2_1	177.850250153147	333.929034197446	343.669803614694	298.185607647154	186.964472187084	464.51895607738
ap1s3a	0	0	0	0	0	0
ap1s3b	0	0	0	0	0	0
ap2a1	0	0	0	0	0	0
ap2b1	0	0	0	0	0	0
ap2m1a	0	0	0	0	0	0
ap2m1b	0	0	0	0	0	0
ap2s1	0	0	0	0	0	0
ap3b1	0	0	0	0	0	0
ap3b2	0	0	0	0	0	0
ap3d1	0	0	0	0	0	0
ap3d1_1	69.0757542960355	82.6596285635591	63.9281010030662	83.8254828244464	64.2053616033039	143.177147284162
ap3m1	0	0	0	0	0	0
ap3m2	0	0	0	0	0	0
ap3s1	68.2549109228457	197.988241247868	92.2336561915348	71.2159777620266	178.459205989914	62.9780717246203
ap3s1_1	456.937794586637	363.248918027168	327.902358559427	241.597579574476	395.160871375349	201.015766706552
ap3s2	0	0	0	0	0	0
ap4b1	0	0	0	0	0	0
ap4e1	0	0	0	0	0	0
ap4m1	0	0	0	0	0	0
ap4s1	0	0	0	0	0	0
ap5b1	0	0	0	0	0	0
ap5m1	0	0	0	0	0	0
ap5s1	0	0	0	0	0	0
ap5z1	0	0	0	0	0	0
apaf1	0	0	0	0	0	0
apba1a	0	0	0	0	0	0
apba1b	0	0	0	0	0	0
apba2a	0	0	0	0	0	0
apba2b	0	0	0	0	0	0
apbb1	0	0	0	0	0	0
apbb1ip	0	0	0	0	0	0
apbb2b	0	0	0	0	0	0
apbb2b_1	10.6795326399343	11.8955384783178	2.50079328902402	1.15879113318102	11.9558750855052	1.31097072298347
apbb3	0	0	0	0	0	0
apc	0	0	0	0	0	0
apc2	0	0	0	0	0	0
apcdd1l	0	0	0	0	0	0
apcdd1l_1	3.57034911229128	1.96261635718446	1.81177933624321	1.79484257143381	2.73996171115616	0
apeh	0	0	0	0	0	0
apela	0	0	0	0	0	0
apela_1	5.37677574648628	0	0	0.430014366072684	0	0
apex1	0	0	0	0	0	0
apex2	0	0	0	0	0	0
aph1b	0	0	0	0	0	0
aph1b_1	139.534430972512	187.456795996909	216.166573307307	334.398411473049	115.137987099977	361.164238796424
api5	0	0	0	0	0	0
apip	0	0	0	0	0	0
apitd1	0	0	0	0	0	0
apitd1_1	246.908316169354	271.450373505835	215.151343675136	215.229687657707	230.313969392088	110.670324071986
apln	0	0	0	0	0	0
aplnr2	0	0	0	0	0	0
aplnra	0	0	0	0	0	0
aplnrb	0	0	0	0	0	0
aplp1	0	0	0	0	0	0
aplp2	0	0	0	0	0	0
apmap	0	0	0	0	0	0
apnl	0	0	0	0	0	0
apoa1a	0	0	0	0	0	0
apoa1a_1	227.568400513446	123.103172869739	67.0546689060324	98.096915510236	238.188688129487	56.566517775005
apoa1b	0	0	0	0	0	0
apoa1bp	0	0	0	0	0	0
apoa2	0	0	0	0	0	0
apoa4a	0	0	0	0	0	0
apoa4b.1	0	0	0	0	0	0
apoa4b.2	0	0	0	0	0	0
apoa4b.3	0	0	0	0	0	0
apoba	0	0	0	0	0	0
apobb.1	0	0	0	0	0	0
apobb.2	0	0	0	0	0	0
apobec2a	0	0	0	0	0	0
apobec2b	0	0	0	0	0	0
apobec2b_1	0	6.79573820758672	0	0	4.8299325054322	0
apoc1	0	0	0	0	0	0
apoc2	0	0	0	0	0	0
apoc4	0	0	0	0	0	0
apoda.1	0	0	0	0	0	0
apoda.2	0	0	0	0	0	0
apodb	0	0	0	0	0	0
apoea	0	0	0	0	0	0
apoeb	0	0	0	0	0	0
apof	0	0	0	0	0	0
apof_1	8.28599918355541	10.3406342737579	3.47123784899972	2.43580833354245	3.28097998964129	0
apol1	0	0	0	0	0	0
apol1_1	65.3736869624478	82.1390455197524	31.6660731892846	18.3525487976247	73.9506380502681	13.5026649758803
apom	0	0	0	0	0	0
apooa	0	0	0	0	0	0
apoob	0	0	0	0	0	0
apoob_1	18.018644814741	30.7274718559683	5.28968014953941	14.6726481580118	31.998424497	34.077776592669
apool	0	0	0	0	0	0
apool_1	95.2775805854046	146.003911929354	253.048309781202	153.147499825762	117.22209248195	196.490133508582
apopt1	0	0	0	0	0	0
appa	0	0	0	0	0	0
appb	0	0	0	0	0	0
appb_1	204.046246355528	296.433327078177	35.2409897598642	26.2755365761683	220.192917039723	8.93493605986755
appbp2	0	0	0	0	0	0
appl1	0	0	0	0	0	0
appl2	0	0	0	0	0	0
aprt	0	0	0	0	0	0
aptx	0	0	0	0	0	0
aqp10a	0	0	0	0	0	0
aqp10a_1	12.1738318788369	10.9301684546342	0	1.55778789218784	22.5917597693442	0
aqp10b	0	0	0	0	0	0
aqp11	0	0	0	0	0	0
aqp12	0	0	0	0	0	0
aqp1a.1	0	0	0	0	0	0
aqp1a.2	0	0	0	0	0	0
aqp3a	0	0	0	0	0	0
aqp3b	0	0	0	0	0	0
aqp4	0	0	0	0	0	0
aqp7	0	0	0	0	0	0
aqp8a.1	0	0	0	0	0	0
aqp8a.1_1	40.0671685364983	31.486259940224	23.6904674141422	7.58229412830202	62.284202512783	1.26920093526658
aqp8a.2	0	0	0	0	0	0
aqp8a.2_1	0	0	0	0.321951830404505	0	0
aqp8b	0	0	0	0	0	0
aqp9a	0	0	0	0	0	0
aqp9b	0	0	0	0	0	0
aqp9b_1	0	0	0	2.41568538547984	0	0
aqr	0	0	0	0	0	0
ar	0	0	0	0	0	0
ar_1	71.116332019965	93.4716936790928	20.7289778913277	6.89195086203034	73.1107670900151	11.7836525977457
araf	0	0	0	0	0	0
arap1	0	0	0	0	0	0
arap3	0	0	0	0	0	0
arcn1a	0	0	0	0	0	0
arcn1b	0	0	0	0	0	0
areg	0	0	0	0	0	0
areg_1	0	0	0	0.413502963034835	0	0
arel1	0	0	0	0	0	0
arf1	0	0	0	0	0	0
arf2a	0	0	0	0	0	0
arf2b	0	0	0	0	0	0
arf3a	0	0	0	0	0	0
arf3b	0	0	0	0	0	0
arf3b_1	0	8.66061520408726	0	0	0	0
arf4a	0	0	0	0	0	0
arf4b	0	0	0	0	0	0
arf5	0	0	0	0	0	0
arf5_1	207.556499900507	393.558627570244	701.233444269099	782.925157962945	436.035903293457	778.259741366438
arf5_2	147.535615148613	268.698327407821	406.235000431834	564.017106898314	226.663704159603	566.409032573304
arf6a	0	0	0	0	0	0
arf6b	0	0	0	0	0	0
arfgap1	0	0	0	0	0	0
